id,opeid,year,loan_default_rate
12670,2158,2013,6.1
12671,1258,2013,6.1
12672,2288,2013,6.1
12673,1183,2013,6.1
12674,2729,2013,6.1
12675,26,2013,6.1
12676,37243,2013,6.1
12677,12123,2013,6.1
12678,22729,2013,6.1
12679,25877,2013,6.1
12680,2116,2013,6.1
12681,1448,2013,6
12682,1927,2013,6
12683,3623,2013,6
12684,7164,2013,6
12685,2284,2013,6
12686,3935,2013,6
12687,3097,2013,6
12688,2023,2013,6
12689,3431,2013,6
12690,4731,2013,6
12691,11859,2013,6
12692,3208,2013,6
12693,20771,2013,6
12694,41188,2013,6
12695,25208,2013,6
12696,41601,2013,6
12697,9248,2013,6
12698,12136,2013,6
12699,40024,2013,6
12700,1778,2013,6
12701,41717,2013,6
12702,41484,2013,6
12703,3286,2013,6
12704,41335,2013,6
12705,233,2013,5.9
12706,2751,2013,5.9
12707,9841,2013,5.9
12708,1466,2013,5.9
12709,3771,2013,5.9
12710,2054,2013,5.9
12711,3315,2013,5.9
12712,1749,2013,5.9
12713,3621,2013,5.9
12714,2185,2013,5.9
12715,3684,2013,5.9
12716,3985,2013,5.9
12717,2668,2013,5.9
12718,1029,2013,5.9
12719,3869,2013,5.9
12720,2989,2013,5.9
12721,343,2013,5.9
12722,23385,2013,5.9
12723,1343,2013,5.9
12724,2853,2013,5.9
12725,3505,2013,5.9
12726,20848,2013,5.9
12727,22805,2013,5.9
12728,10816,2013,5.9
12729,1142,2013,5.8
12730,2554,2013,5.8
12731,1406,2013,5.8
12732,1808,2013,5.8
12733,2102,2013,5.8
12734,2913,2013,5.8
12735,2143,2013,5.8
12736,3247,2013,5.8
12737,2957,2013,5.8
12738,3362,2013,5.8
12739,12483,2013,5.8
12740,2197,2013,5.8
12741,4069,2013,5.8
12742,1896,2013,5.8
12743,1252,2013,5.8
12744,1041,2013,5.8
12745,2523,2013,5.8
12746,3396,2013,5.8
12747,21506,2013,5.8
12748,10098,2013,5.8
12749,6577,2013,5.8
12750,35705,2013,5.8
12751,30672,2013,5.8
12752,27,2013,5.8
12753,21652,2013,5.8
12754,21979,2013,5.8
12755,30926,2013,5.8
12756,3045,2013,5.8
12757,10017,2013,5.8
12758,9808,2013,5.8
12759,40703,2013,5.8
12760,22713,2013,5.8
12761,41686,2013,5.8
12762,41792,2013,5.8
12763,10374,2013,5.7
12764,2415,2013,5.7
12765,3259,2013,5.7
12766,7032,2013,5.7
12767,25423,2013,5.7
12768,3463,2013,5.7
12769,1606,2013,5.7
12770,1919,2013,5.7
12771,11113,2013,5.7
12772,10827,2013,5.7
12773,21744,2013,5.7
12774,4667,2013,5.7
12775,5034,2013,5.7
12776,41459,2013,5.7
12777,5499,2013,5.7
12778,30149,2013,5.7
12779,12078,2013,5.7
12780,11026,2013,5.7
12781,10906,2013,5.7
12782,8449,2013,5.7
12783,34923,2013,5.7
12784,1083,2013,5.6
12785,3677,2013,5.6
12786,2622,2013,5.6
12787,10142,2013,5.6
12788,10286,2013,5.6
12789,2327,2013,5.6
12790,2016,2013,5.6
12791,3266,2013,5.6
12792,2375,2013,5.6
12793,1785,2013,5.6
12794,2933,2013,5.6
12795,2744,2013,5.6
12796,2599,2013,5.6
12797,12912,2013,5.6
12798,1372,2013,5.6
12799,1127,2013,5.6
12800,1798,2013,5.6
12801,192,2013,5.6
12802,3556,2013,5.6
12803,1235,2013,5.6
12804,2061,2013,5.6
12805,21879,2013,5.6
12806,1177,2013,5.6
12807,25796,2013,5.6
12808,1813,2013,5.5
12809,3216,2013,5.5
12810,7993,2013,5.5
12811,3678,2013,5.5
12812,2693,2013,5.5
12813,8849,2013,5.5
12814,276,2013,5.5
12815,2941,2013,5.5
12816,5208,2013,5.5
12817,2512,2013,5.5
12818,6771,2013,5.5
12819,1255,2013,5.5
12820,2527,2013,5.5
12821,3477,2013,5.5
12822,41752,2013,5.5
12823,2577,2013,5.5
12824,33,2013,5.5
12825,41653,2013,5.5
12826,22927,2013,5.5
12827,3117,2013,5.5
12828,12248,2013,5.5
12829,21515,2013,5.5
12830,37513,2013,5.5
12831,23202,2013,5.5
12832,1823,2013,5.5
12833,41715,2013,5.5
12834,41872,2013,5.5
12835,9635,2013,5.4
12836,3644,2013,5.4
12837,2975,2013,5.4
12838,221,2013,5.4
12839,11112,2013,5.4
12840,1767,2013,5.4
12841,1253,2013,5.4
12842,3537,2013,5.4
12843,3072,2013,5.4
12844,3275,2013,5.4
12845,311,2013,5.4
12846,1772,2013,5.4
12847,31062,2013,5.4
12848,3282,2013,5.4
12849,204,2013,5.4
12850,12462,2013,5.4
12851,10551,2013,5.4
12852,2685,2013,5.4
12853,30695,2013,5.4
12854,2563,2013,5.4
12855,32353,2013,5.4
12856,25434,2013,5.4
12857,3734,2013,5.4
12858,22676,2013,5.4
12859,8129,2013,5.4
12860,9645,2013,5.4
12861,2619,2013,5.4
12862,6537,2013,5.4
12863,37813,2013,5.4
12864,8859,2013,5.4
12865,6551,2013,5.4
12866,2609,2013,5.4
12867,3544,2013,5.4
12868,21064,2013,5.4
12869,13214,2013,5.4
12870,39745,2013,5.4
12871,30986,2013,5.4
12872,33503,2013,5.4
12873,1153,2013,5.3
12874,1146,2013,5.3
12875,115,2013,5.3
12876,317,2013,5.3
12877,1052,2013,5.3
12878,3646,2013,5.3
12879,2222,2013,5.3
12880,2161,2013,5.3
12881,3328,2013,5.3
12882,1138,2013,5.3
12883,2367,2013,5.3
12884,1425,2013,5.3
12885,285,2013,5.3
12886,2858,2013,5.3
12887,1008,2013,5.3
12888,3925,2013,5.3
12889,2575,2013,5.3
12890,2712,2013,5.3
12891,1821,2013,5.3
12892,1832,2013,5.3
12893,1866,2013,5.3
12894,2832,2013,5.3
12895,3543,2013,5.3
12896,2979,2013,5.3
12897,2654,2013,5.3
12898,7263,2013,5.3
12899,36175,2013,5.3
12900,713,2013,5.3
12901,41863,2013,5.3
12902,41373,2013,5.3
12903,25566,2013,5.3
12904,25162,2013,5.3
12905,41687,2013,5.3
12906,41678,2013,5.3
12907,1537,2013,5.2
12908,2923,2013,5.2
12909,1481,2013,5.2
12910,1349,2013,5.2
12911,41215,2013,5.2
12912,2568,2013,5.2
12913,3325,2013,5.2
12914,3326,2013,5.2
12915,9345,2013,5.2
12916,2849,2013,5.2
12917,1055,2013,5.2
12918,1634,2013,5.2
12919,356,2013,5.2
12920,9333,2013,5.2
12921,2334,2013,5.2
12922,1735,2013,5.2
12923,327,2013,5.2
12924,3839,2013,5.2
12925,3518,2013,5.2
12926,1879,2013,5.2
12927,1072,2013,5.2
12928,32343,2013,5.2
12929,39653,2013,5.2
12930,6324,2013,5.2
12931,1953,2013,5.2
12932,30255,2013,5.2
12933,30057,2013,5.2
12934,21889,2013,5.2
12935,6578,2013,5.2
12936,25822,2013,5.2
12937,10122,2013,5.2
12938,38164,2013,5.2
12939,41891,2013,5.2
12940,38565,2013,5.2
12941,30962,2013,5.2
12942,8394,2013,5.2
12943,3652,2013,5.1
12944,1051,2013,5.1
12945,2029,2013,5.1
12946,3842,2013,5.1
12947,2316,2013,5.1
12948,1468,2013,5.1
12949,9769,2013,5.1
12950,1179,2013,5.1
12951,3736,2013,5.1
12952,1267,2013,5.1
12953,296,2013,5.1
12954,3429,2013,5.1
12955,30439,2013,5.1
12956,41497,2013,5.1
12957,33353,2013,5.1
12958,41524,2013,5.1
12959,8693,2013,5.1
12960,10157,2013,5.1
12961,12348,2013,5.1
12962,41767,2013,5.1
12963,309,2013,5
12964,1928,2013,5
12965,3474,2013,5
12966,2053,2013,5
12967,21922,2013,5
12968,2688,2013,5
12969,2844,2013,5
12970,1556,2013,5
12971,10923,2013,5
12972,3211,2013,5
12973,3783,2013,5
12974,3831,2013,5
12975,3109,2013,5
12976,23518,2013,5
12977,1596,2013,5
12978,2365,2013,5
12979,1061,2013,5
12980,3445,2013,5
12981,41247,2013,5
12982,385,2013,5
12983,30523,2013,5
12984,9673,2013,5
12985,21206,2013,5
12986,1931,2013,5
12987,23245,2013,5
12988,41458,2013,5
12989,30744,2013,5
12990,41751,2013,5
12991,21588,2013,5
12992,21404,2013,5
12993,5365,2013,5
12994,11715,2013,5
12995,12042,2013,5
12996,3329,2013,4.9
12997,201,2013,4.9
12998,3775,2013,4.9
12999,1378,2013,4.9
13000,3327,2013,4.9
13001,2607,2013,4.9
13002,3428,2013,4.9
13003,3359,2013,4.9
13004,2788,2013,4.9
13005,281,2013,4.9
13006,3296,2013,4.9
13007,2808,2013,4.9
13008,3199,2013,4.9
13009,2665,2013,4.9
13010,2051,2013,4.9
13011,11621,2013,4.9
13012,182,2013,4.9
13013,33463,2013,4.9
13014,1482,2013,4.9
13015,3432,2013,4.9
13016,11865,2013,4.9
13017,24821,2013,4.9
13018,23359,2013,4.9
13019,33394,2013,4.8
13020,3954,2013,4.8
13021,1147,2013,4.8
13022,1479,2013,4.8
13023,1674,2013,4.8
13024,3899,2013,4.8
13025,2318,2013,4.8
13026,1538,2013,4.8
13027,1903,2013,4.8
13028,2184,2013,4.8
13029,3394,2013,4.8
13030,3135,2013,4.8
13031,372,2013,4.8
13032,3165,2013,4.8
13033,1488,2013,4.8
13034,3073,2013,4.8
13035,2548,2013,4.8
13036,9192,2013,4.8
13037,3461,2013,4.8
13038,31107,2013,4.8
13039,6494,2013,4.8
13040,20733,2013,4.8
13041,10641,2013,4.8
13042,22353,2013,4.8
13043,40663,2013,4.8
13044,353,2013,4.7
13045,6725,2013,4.7
13046,3728,2013,4.7
13047,114,2013,4.7
13048,9741,2013,4.7
13049,3926,2013,4.7
13050,2628,2013,4.7
13051,3366,2013,4.7
13052,2985,2013,4.7
13053,1887,2013,4.7
13054,2945,2013,4.7
13055,347,2013,4.7
13056,3016,2013,4.7
13057,1281,2013,4.7
13058,20961,2013,4.7
13059,2129,2013,4.7
13060,41444,2013,4.7
13061,23585,2013,4.7
13062,12223,2013,4.7
13063,3184,2013,4.6
13064,2823,2013,4.6
13065,4799,2013,4.6
13066,2326,2013,4.6
13067,3921,2013,4.6
13068,2883,2013,4.6
13069,3023,2013,4.6
13070,6791,2013,4.6
13071,2778,2013,4.6
13072,41279,2013,4.6
13073,3229,2013,4.6
13074,3267,2013,4.6
13075,11707,2013,4.6
13076,3704,2013,4.6
13077,1229,2013,4.6
13078,36263,2013,4.6
13079,3875,2013,4.6
13080,22706,2013,4.6
13081,7439,2013,4.6
13082,13088,2013,4.6
13083,2311,2013,4.6
13084,41727,2013,4.6
13085,42033,2013,4.6
13086,21468,2013,4.6
13087,4669,2013,4.6
13088,8371,2013,4.6
13089,8446,2013,4.6
13090,39493,2013,4.6
13091,3371,2013,4.5
13092,3448,2013,4.5
13093,2835,2013,4.5
13094,38133,2013,4.5
13095,30113,2013,4.5
13096,1157,2013,4.5
13097,3191,2013,4.5
13098,175,2013,4.5
13099,31155,2013,4.5
13100,2907,2013,4.5
13101,2817,2013,4.5
13102,2065,2013,4.5
13103,2206,2013,4.5
13104,2524,2013,4.5
13105,22612,2013,4.5
13106,24824,2013,4.5
13107,3102,2013,4.5
13108,21883,2013,4.5
13109,35183,2013,4.5
13110,1354,2013,4.5
13111,3364,2013,4.5
13112,3101,2013,4.5
13113,25189,2013,4.5
13114,21583,2013,4.5
13115,25737,2013,4.5
13116,35353,2013,4.5
13117,1489,2013,4.4
13118,2243,2013,4.4
13119,1786,2013,4.4
13120,1989,2013,4.4
13121,158,2013,4.4
13122,21415,2013,4.4
13123,3732,2013,4.4
13124,2687,2013,4.4
13125,2866,2013,4.4
13126,7279,2013,4.4
13127,39803,2013,4.4
13128,3838,2013,4.4
13129,2598,2013,4.4
13130,218,2013,4.4
13131,6731,2013,4.4
13132,34403,2013,4.4
13133,9863,2013,4.4
13134,2572,2013,4.4
13135,3733,2013,4.4
13136,299,2013,4.4
13137,2337,2013,4.4
13138,7717,2013,4.4
13139,8461,2013,4.4
13140,3065,2013,4.4
13141,30024,2013,4.4
13142,32543,2013,4.4
13143,10043,2013,4.4
13144,40443,2013,4.4
13145,12848,2013,4.4
13146,31853,2013,4.4
13147,34413,2013,4.4
13148,30073,2013,4.4
13149,2833,2013,4.4
13150,6591,2013,4.4
13151,21568,2013,4.4
13152,1822,2013,4.3
13153,2516,2013,4.3
13154,2521,2013,4.3
13155,3005,2013,4.3
13156,2791,2013,4.3
13157,2609,2013,4.3
13158,2848,2013,4.3
13159,9344,2013,4.3
13160,3241,2013,4.3
13161,2482,2013,4.3
13162,3354,2013,4.3
13163,1889,2013,4.3
13164,3526,2013,4.3
13165,13022,2013,4.3
13166,1954,2013,4.3
13167,3391,2013,4.3
13168,2239,2013,4.3
13169,3243,2013,4.3
13170,2369,2013,4.3
13171,886,2013,4.3
13172,22554,2013,4.3
13173,34183,2013,4.3
13174,4163,2013,4.3
13175,25685,2013,4.3
13176,2154,2013,4.3
13177,1948,2013,4.2
13178,2307,2013,4.2
13179,2377,2013,4.2
13180,1009,2013,4.2
13181,161,2013,4.2
13182,2183,2013,4.2
13183,3932,2013,4.2
13184,20662,2013,4.2
13185,1125,2013,4.2
13186,1422,2013,4.2
13187,1768,2013,4.2
13188,2551,2013,4.2
13189,2517,2013,4.2
13190,219,2013,4.2
13191,2992,2013,4.2
13192,2748,2013,4.2
13193,2608,2013,4.2
13194,3083,2013,4.2
13195,1196,2013,4.2
13196,2586,2013,4.2
13197,3799,2013,4.2
13198,1291,2013,4.2
13199,3301,2013,4.2
13200,2383,2013,4.2
13201,3794,2013,4.2
13202,3715,2013,4.2
13203,21044,2013,4.2
13204,3293,2013,4.2
13205,3285,2013,4.2
13206,1678,2013,4.2
13207,1801,2013,4.2
13208,41413,2013,4.2
13209,41822,2013,4.2
13210,21053,2013,4.2
13211,25885,2013,4.2
13212,1278,2013,4.2
13213,32403,2013,4.2
13214,1301,2013,4.2
13215,10188,2013,4.2
13216,41272,2013,4.2
13217,41455,2013,4.2
13218,5523,2013,4.2
13219,7469,2013,4.2
13220,39623,2013,4.2
13221,3632,2013,4.1
13222,1137,2013,4.1
13223,236,2013,4.1
13224,3545,2013,4.1
13225,3923,2013,4.1
13226,1707,2013,4.1
13227,3014,2013,4.1
13228,3911,2013,4.1
13229,2544,2013,4.1
13230,2147,2013,4.1
13231,41359,2013,4.1
13232,1132,2013,4.1
13233,3511,2013,4.1
13234,33043,2013,4.1
13235,35733,2013,4.1
13236,267,2013,4.1
13237,9896,2013,4.1
13238,743,2013,4.1
13239,966,2013,4.1
13240,2157,2013,4.1
13241,1165,2013,4.1
13242,8399,2013,4.1
13243,1154,2013,4
13244,3414,2013,4
13245,3471,2013,4
13246,41618,2013,4
13247,3502,2013,4
13248,30913,2013,4
13249,2226,2013,4
13250,2798,2013,4
13251,7893,2013,4
13252,2238,2013,4
13253,1771,2013,4
13254,25228,2013,4
13255,1706,2013,4
13256,25964,2013,4
13257,362,2013,4
13258,1688,2013,4
13259,41004,2013,4
13260,31256,2013,4
13261,7881,2013,4
13262,41857,2013,4
13263,31065,2013,4
13264,12496,2013,4
13265,22285,2013,4
13266,22233,2013,4
13267,10864,2013,4
13268,9486,2013,4
13269,22934,2013,4
13270,41674,2013,4
13271,39953,2013,4
13272,1146,2013,3.9
13273,392,2013,3.9
13274,2689,2013,3.9
13275,2394,2013,3.9
13276,3313,2013,3.9
13277,3012,2013,3.9
13278,1156,2013,3.9
13279,2342,2013,3.9
13280,2189,2013,3.9
13281,259,2013,3.9
13282,3399,2013,3.9
13283,3692,2013,3.9
13284,33674,2013,3.9
13285,7085,2013,3.9
13286,2834,2013,3.9
13287,1293,2013,3.9
13288,11,2013,3.9
13289,3698,2013,3.9
13290,7466,2013,3.9
13291,2603,2013,3.9
13292,3143,2013,3.9
13293,1116,2013,3.9
13294,246,2013,3.9
13295,17,2013,3.9
13296,7035,2013,3.9
13297,5007,2013,3.9
13298,3713,2013,3.9
13299,2742,2013,3.9
13300,41753,2013,3.9
13301,35793,2013,3.9
13302,34914,2013,3.9
13303,31021,2013,3.9
13304,1723,2013,3.9
13305,11059,2013,3.9
13306,9249,2013,3.9
13307,30843,2013,3.9
13308,10143,2013,3.9
13309,3379,2013,3.8
13310,2506,2013,3.8
13311,4509,2013,3.8
13312,1733,2013,3.8
13313,2621,2013,3.8
13314,35453,2013,3.8
13315,2737,2013,3.8
13316,3166,2013,3.8
13317,42087,2013,3.8
13318,1515,2013,3.8
13319,1215,2013,3.8
13320,208,2013,3.8
13321,212,2013,3.8
13322,10573,2013,3.8
13323,21175,2013,3.8
13324,4484,2013,3.8
13325,10836,2013,3.8
13326,1099,2013,3.8
13327,1134,2013,3.8
13328,8568,2013,3.8
13329,31042,2013,3.8
13330,40375,2013,3.8
13331,6478,2013,3.8
13332,1155,2013,3.7
13333,2984,2013,3.7
13334,1216,2013,3.7
13335,2105,2013,3.7
13336,3924,2013,3.7
13337,1397,2013,3.7
13338,1666,2013,3.7
13339,1741,2013,3.7
13340,2282,2013,3.7
13341,3654,2013,3.7
13342,3848,2013,3.7
13343,4765,2013,3.7
13344,1952,2013,3.7
13345,2718,2013,3.7
13346,10509,2013,3.7
13347,18,2013,3.7
13348,23434,2013,3.7
13349,2073,2013,3.7
13350,31264,2013,3.7
13351,8263,2013,3.7
13352,1617,2013,3.7
13353,39704,2013,3.7
13354,6612,2013,3.7
13355,8365,2013,3.7
13356,1661,2013,3.7
13357,9367,2013,3.7
13358,20879,2013,3.7
13359,406,2013,3.7
13360,3356,2013,3.7
13361,12203,2013,3.7
13362,156,2013,3.7
13363,25536,2013,3.7
13364,6699,2013,3.7
13365,309,2013,3.7
13366,229,2013,3.6
13367,3735,2013,3.6
13368,6385,2013,3.6
13369,321,2013,3.6
13370,2632,2013,3.6
13371,1746,2013,3.6
13372,3287,2013,3.6
13373,1403,2013,3.6
13374,3636,2013,3.6
13375,32603,2013,3.6
13376,1531,2013,3.6
13377,2347,2013,3.6
13378,41271,2013,3.6
13379,2279,2013,3.6
13380,1624,2013,3.6
13381,2076,2013,3.6
13382,1873,2013,3.6
13383,3686,2013,3.6
13384,4661,2013,3.6
13385,41277,2013,3.6
13386,12364,2013,3.6
13387,3457,2013,3.6
13388,3682,2013,3.6
13389,21244,2013,3.6
13390,23043,2013,3.6
13391,6489,2013,3.6
13392,23305,2013,3.6
13393,8687,2013,3.6
13394,1974,2013,3.6
13395,1869,2013,3.5
13396,1363,2013,3.5
13397,2841,2013,3.5
13398,2666,2013,3.5
13399,2846,2013,3.5
13400,2591,2013,3.5
13401,12627,2013,3.5
13402,3528,2013,3.5
13403,1842,2013,3.5
13404,1734,2013,3.5
13405,11678,2013,3.5
13406,188,2013,3.5
13407,34275,2013,3.5
13408,1339,2013,3.5
13409,2235,2013,3.5
13410,23172,2013,3.5
13411,6421,2013,3.5
13412,1628,2013,3.5
13413,41607,2013,3.5
13414,25916,2013,3.5
13415,40053,2013,3.5
13416,20907,2013,3.5
13417,6487,2013,3.5
13418,9723,2013,3.5
13419,22775,2013,3.5
13420,9595,2013,3.5
13421,2366,2013,3.5
13422,9593,2013,3.5
13423,41488,2013,3.5
13424,35043,2013,3.5
13425,1139,2013,3.4
13426,1151,2013,3.4
13427,2099,2013,3.4
13428,3915,2013,3.4
13429,269,2013,3.4
13430,2705,2013,3.4
13431,2681,2013,3.4
13432,2847,2013,3.4
13433,1097,2013,3.4
13434,2343,2013,3.4
13435,3235,2013,3.4
13436,20705,2013,3.4
13437,3045,2013,3.4
13438,11117,2013,3.4
13439,42355,2013,3.4
13440,3785,2013,3.4
13441,3737,2013,3.4
13442,7572,2013,3.4
13443,1251,2013,3.4
13444,1793,2013,3.4
13445,1414,2013,3.4
13446,1868,2013,3.4
13447,1844,2013,3.4
13448,2357,2013,3.4
13449,30784,2013,3.4
13450,6679,2013,3.4
13451,6225,2013,3.4
13452,21116,2013,3.4
13453,23322,2013,3.4
13454,2629,2013,3.3
13455,3658,2013,3.3
13456,1671,2013,3.3
13457,38,2013,3.3
13458,2268,2013,3.3
13459,3675,2013,3.3
13460,4508,2013,3.3
13461,2906,2013,3.3
13462,2732,2013,3.3
13463,2825,2013,3.3
13464,2323,2013,3.3
13465,20537,2013,3.3
13466,3536,2013,3.3
13467,1554,2013,3.3
13468,2228,2013,3.3
13469,1852,2013,3.3
13470,21366,2013,3.3
13471,3217,2013,3.3
13472,8383,2013,3.3
13473,30821,2013,3.3
13474,2248,2013,3.3
13475,2546,2013,3.3
13476,22319,2013,3.3
13477,6574,2013,3.3
13478,41416,2013,3.3
13479,10942,2013,3.3
13480,41806,2013,3.3
13481,2838,2013,3.2
13482,171,2013,3.2
13483,2617,2013,3.2
13484,2997,2013,3.2
13485,3367,2013,3.2
13486,9145,2013,3.2
13487,1602,2013,3.2
13488,1641,2013,3.2
13489,2775,2013,3.2
13490,1664,2013,3.2
13491,3986,2013,3.2
13492,2805,2013,3.2
13493,3868,2013,3.2
13494,12872,2013,3.2
13495,3385,2013,3.2
13496,41443,2013,3.2
13497,30653,2013,3.2
13498,3884,2013,3.2
13499,12315,2013,3.2
13500,214,2013,3.2
13501,23014,2013,3.2
13502,2093,2013,3.2
13503,6467,2013,3.2
13504,3274,2013,3.2
13505,9531,2013,3.2
13506,7121,2013,3.2
13507,2741,2013,3.2
13508,41329,2013,3.2
13509,21881,2013,3.2
13510,40293,2013,3.2
13511,2726,2013,3.2
13512,12206,2013,3.2
13513,23628,2013,3.2
13514,6683,2013,3.2
13515,3291,2013,3.2
13516,1509,2013,3.1
13517,3256,2013,3.1
13518,2837,2013,3.1
13519,137,2013,3.1
13520,1321,2013,3.1
13521,2218,2013,3.1
13522,2091,2013,3.1
13523,3144,2013,3.1
13524,3384,2013,3.1
13525,1588,2013,3.1
13526,1302,2013,3.1
13527,41341,2013,3.1
13528,3719,2013,3.1
13529,1409,2013,3.1
13530,2148,2013,3.1
13531,3469,2013,3.1
13532,3288,2013,3.1
13533,21651,2013,3.1
13534,6191,2013,3.1
13535,39093,2013,3.1
13536,31533,2013,3.1
13537,33093,2013,3.1
13538,6435,2013,3.1
13539,20992,2013,3.1
13540,20941,2013,3.1
13541,1809,2013,3
13542,2221,2013,3
13543,3223,2013,3
13544,2882,2013,3
13545,2806,2013,3
13546,23344,2013,3
13547,301,2013,3
13548,2821,2013,3
13549,2495,2013,3
13550,3423,2013,3
13551,3368,2013,3
13552,3134,2013,3
13553,3434,2013,3
13554,3304,2013,3
13555,6622,2013,3
13556,122,2013,3
13557,2095,2013,3
13558,31268,2013,3
13559,40924,2013,3
13560,12328,2013,3
13561,3948,2013,3
13562,2547,2013,3
13563,30519,2013,3
13564,2553,2013,3
13565,23155,2013,3
13566,34253,2013,3
13567,22253,2013,3
13568,21252,2013,3
13569,10599,2013,3
13570,23374,2013,3
13571,189,2013,2.9
13572,1117,2013,2.9
13573,3425,2013,2.9
13574,3696,2013,2.9
13575,216,2013,2.9
13576,2525,2013,2.9
13577,3185,2013,2.9
13578,1342,2013,2.9
13579,3353,2013,2.9
13580,3369,2013,2.9
13581,1633,2013,2.9
13582,3694,2013,2.9
13583,3708,2013,2.9
13584,3279,2013,2.9
13585,1012,2013,2.9
13586,34733,2013,2.9
13587,24982,2013,2.9
13588,3981,2013,2.9
13589,41166,2013,2.9
13590,41184,2013,2.9
13591,9475,2013,2.9
13592,22321,2013,2.9
13593,4137,2013,2.9
13594,4117,2013,2.9
13595,1776,2013,2.8
13596,1692,2013,2.8
13597,1316,2013,2.8
13598,1144,2013,2.8
13599,2722,2013,2.8
13600,2388,2013,2.8
13601,3613,2013,2.8
13602,2354,2013,2.8
13603,341,2013,2.8
13604,3406,2013,2.8
13605,2758,2013,2.8
13606,2118,2013,2.8
13607,323,2013,2.8
13608,2671,2013,2.8
13609,10256,2013,2.8
13610,1792,2013,2.8
13611,8147,2013,2.8
13612,3534,2013,2.8
13613,39574,2013,2.8
13614,6331,2013,2.8
13615,30709,2013,2.8
13616,6534,2013,2.8
13617,289,2013,2.8
13618,6417,2013,2.8
13619,10681,2013,2.8
13620,10914,2013,2.8
13621,7874,2013,2.8
13622,3874,2013,2.8
13623,1389,2013,2.8
13624,41954,2013,2.8
13625,1825,2013,2.7
13626,1892,2013,2.7
13627,2972,2013,2.7
13628,248,2013,2.7
13629,3917,2013,2.7
13630,1164,2013,2.7
13631,2616,2013,2.7
13632,1322,2013,2.7
13633,305,2013,2.7
13634,3724,2013,2.7
13635,3681,2013,2.7
13636,3036,2013,2.7
13637,2899,2013,2.7
13638,3392,2013,2.7
13639,3484,2013,2.7
13640,31009,2013,2.7
13641,6322,2013,2.7
13642,6477,2013,2.7
13643,7947,2013,2.7
13644,8259,2013,2.7
13645,37275,2013,2.7
13646,34984,2013,2.7
13647,22577,2013,2.7
13648,25606,2013,2.7
13649,12275,2013,2.7
13650,41645,2013,2.7
13651,2462,2013,2.7
13652,30333,2013,2.7
13653,34784,2013,2.7
13654,1313,2013,2.6
13655,2565,2013,2.6
13656,3258,2013,2.6
13657,2843,2013,2.6
13658,2765,2013,2.6
13659,3486,2013,2.6
13660,2241,2013,2.6
13661,3298,2013,2.6
13662,2499,2013,2.6
13663,1238,2013,2.6
13664,3753,2013,2.6
13665,1987,2013,2.6
13666,1542,2013,2.6
13667,2039,2013,2.6
13668,3506,2013,2.6
13669,308,2013,2.6
13670,2495,2013,2.6
13671,2313,2013,2.6
13672,3798,2013,2.5
13673,1625,2013,2.5
13674,21553,2013,2.5
13675,205,2013,2.5
13676,7273,2013,2.5
13677,1437,2013,2.5
13678,1133,2013,2.5
13679,3788,2013,2.5
13680,2225,2013,2.5
13681,3194,2013,2.5
13682,2086,2013,2.5
13683,2829,2013,2.5
13684,185,2013,2.5
13685,1704,2013,2.5
13686,2414,2013,2.5
13687,36163,2013,2.5
13688,41564,2013,2.5
13689,33593,2013,2.5
13690,2222,2013,2.5
13691,21174,2013,2.5
13692,1072,2013,2.5
13693,2167,2013,2.5
13694,22768,2013,2.5
13695,35973,2013,2.5
13696,41397,2013,2.5
13697,41758,2013,2.5
13698,22424,2013,2.5
13699,32383,2013,2.5
13700,40215,2013,2.5
13701,2467,2013,2.5
13702,8586,2013,2.5
13703,135,2013,2.4
13704,2779,2013,2.4
13705,2109,2013,2.4
13706,2851,2013,2.4
13707,35593,2013,2.4
13708,2115,2013,2.4
13709,256,2013,2.4
13710,7291,2013,2.4
13711,36783,2013,2.4
13712,6689,2013,2.4
13713,35383,2013,2.4
13714,30725,2013,2.4
13715,5102,2013,2.4
13716,12573,2013,2.4
13717,7544,2013,2.4
13718,132,2013,2.3
13719,1325,2013,2.3
13720,238,2013,2.3
13721,1262,2013,2.3
13722,12154,2013,2.3
13723,10854,2013,2.3
13724,2236,2013,2.3
13725,1856,2013,2.3
13726,1799,2013,2.3
13727,2036,2013,2.3
13728,6565,2013,2.3
13729,23306,2013,2.3
13730,41559,2013,2.3
13731,41749,2013,2.3
13732,25973,2013,2.3
13733,23069,2013,2.3
13734,1052,2013,2.3
13735,3969,2013,2.2
13736,1417,2013,2.2
13737,1598,2013,2.2
13738,10395,2013,2.2
13739,3706,2013,2.2
13740,3244,2013,2.2
13741,123,2013,2.2
13742,3458,2013,2.2
13743,2813,2013,2.2
13744,1883,2013,2.2
13745,3206,2013,2.2
13746,3856,2013,2.2
13747,7026,2013,2.2
13748,2918,2013,2.2
13749,41412,2013,2.2
13750,22151,2013,2.2
13751,6443,2013,2.2
13752,2749,2013,2.2
13753,34433,2013,2.2
13754,2166,2013,2.2
13755,3743,2013,2.2
13756,38144,2013,2.2
13757,8444,2013,2.2
13758,1535,2013,2.1
13759,3749,2013,2.1
13760,2589,2013,2.1
13761,3802,2013,2.1
13762,3721,2013,2.1
13763,3127,2013,2.1
13764,1122,2013,2.1
13765,1691,2013,2.1
13766,4071,2013,2.1
13767,1348,2013,2.1
13768,3744,2013,2.1
