UNITID,cohort_status8,cohort_status13,cohort_status15,cohort_status29,cohort_status30,under_certi_award_level1,under_degree_award_level3,grad_degree_award_level7,grad_certi_award_level6,total_studentcount_1,undrgradstudentcount_2,gradstudentcount_4,inst_activity_type,inst_act_ugcredit_hrs,inst_act_gradcredit_hrs,ug_student_perthousandstudent,ug_average_sch_studentperay,grad_average_sch_studentperay,ug_degrees_perthousand_ugstudent,ug_certi_perthousand_ugstudent,graddegree_perthousandgradstudent,grad_certi_perthousand_gradstudent,bachelordegree_4yeargradrate,bachelordegree_6yeargradrate,associatedegree_certi3yeargradrate
214971,27,15,0,0,0,0,0,92,38,305,202,103,2,4955,3198,663,25,31.04854369,0,0,893.2038835,368.9320388,0.555555556,0,NULL
215053,93,33,1,0,0,16,0,0,0,249,249,0,2,6200,,1000,25,NULL,0,64.25702811,NULL,NULL,0.35483871,0.010752688,NULL
215062,2392,2078,31,0,0,0,0,8148,164,27900,12583,15317,2,418349,279761,452,34,18.26473853,0,0,531.9579552,10.70705752,0.868729097,0.012959866,NULL
215099,730,359,12,0,0,0,50,520,12,4105,3082,1023,2,81741,19263,751,27,18.82991202,16.22323167,0,508.3088954,11.73020528,0.491780822,0.016438356,NULL
215105,546,297,6,0,0,0,0,192,0,2221,1970,251,2,58397,4382,887,30,17.45816733,0,0,764.940239,0,0.543956044,0.010989011,NULL
215114,145,20,7,0,0,0,0,178,8,1445,1111,334,2,24044,4380,769,22,13.11377246,0,0,532.9341317,23.95209581,0.137931034,0.048275862,NULL
215132,534,351,3,0,0,0,0,214,10,3298,1941,1357,2,64646,7286,589,34,5.369196758,0,0,157.7008106,7.369196758,0.657303371,0.005617978,NULL
215239,0,0,0,1485,148,362,3764,0,0,28098,28098,0,2,451505,,1000,17,NULL,133.9597124,12.88347925,NULL,NULL,NULL,NULL,0.0996633
215266,324,116,7,0,0,0,98,0,0,1677,1677,0,2,43102,,1000,26,NULL,58.43768634,0,NULL,NULL,0.358024691,0.021604938,NULL
215275,460,151,20,0,0,12,0,0,0,1960,1960,0,2,48603,,1000,25,NULL,0,6.12244898,NULL,NULL,0.32826087,0.043478261,NULL
215284,787,257,26,0,0,26,32,0,0,3064,3064,0,2,83496,,1000,28,NULL,10.44386423,8.485639687,NULL,NULL,0.326556544,0.033036849,NULL
215293,3521,2298,73,0,0,1962,0,4734,690,32678,20725,11953,2,568814,175052,635,28,14.64502635,0,94.66827503,396.0512005,57.72609387,0.652655496,0.020732746,NULL
215309,0,0,0,176,19,0,114,0,0,419,419,0,2,9856,,1000,24,NULL,272.0763723,0,NULL,NULL,NULL,NULL,0.107954545
215390,0,0,0,76,57,0,138,0,0,360,360,0,2,8748,,1000,25,NULL,383.3333333,0,NULL,NULL,NULL,NULL,0.75
215415,0,0,0,738,397,114,1246,0,0,2852,2852,0,2,128340,,1000,45,NULL,436.8863955,39.97194951,NULL,NULL,NULL,NULL,0.537940379
215433,0,0,0,111,97,0,126,0,0,352,352,0,2,5555,,1000,16,NULL,357.9545455,0,NULL,NULL,NULL,NULL,0.873873874
215442,520,264,9,0,0,2,6,534,4,4474,3617,857,2,90821,13056,809,26,15.23453909,1.658833287,0.552944429,623.1038506,4.667444574,0.507692308,0.017307692,NULL
215585,0,0,0,280,29,0,810,0,0,6405,6405,0,2,81270,,1000,13,NULL,126.4637002,0,NULL,NULL,NULL,NULL,0.103571429
215637,237,17,0,0,0,0,206,0,0,392,392,0,2,13300,,1000,34,NULL,525.5102041,0,NULL,NULL,0.071729958,0,NULL
215646,0,0,0,457,139,0,38,0,0,779,779,0,2,22442,,1000,29,NULL,48.7804878,0,NULL,NULL,NULL,NULL,0.304157549
215655,645,295,13,0,0,0,0,718,0,6287,5003,1284,2,135993,10908,796,28,8.495327103,0,0,559.1900312,0,0.457364341,0.020155039,NULL
215682,0,0,0,121,65,40,346,0,0,703,703,0,2,26050,,1000,38,NULL,492.1763869,56.89900427,NULL,NULL,NULL,NULL,0.537190083
215691,126,44,0,0,0,0,0,280,0,1143,582,561,2,13958,7408,510,24,13.20499109,0,0,499.1087344,0,0.349206349,0,NULL
215743,412,254,6,0,0,0,4,662,10,3877,2737,1140,2,61181,13760,706,23,12.07017544,1.461454147,0,580.7017544,8.771929825,0.616504854,0.014563107,NULL
215770,1470,985,4,0,0,0,4,2548,18,10632,5760,4872,2,153789,56810,542,27,11.66050903,0.694444444,0,522.9885057,3.694581281,0.670068027,0.002721088,NULL
215798,442,302,4,0,0,0,0,154,0,1977,1721,256,2,49239,3996,871,29,15.609375,0,0,601.5625,0,0.683257919,0.009049774,NULL
215929,961,710,7,0,0,0,10,1268,6,6475,4073,2402,2,125303,26837,630,31,11.17277269,2.455192733,0,527.8934221,2.497918401,0.738813736,0.007284079,NULL
215947,363,177,5,0,0,0,0,358,14,3333,2813,520,2,52684,10221,844,19,19.65576923,0,0,688.4615385,26.92307692,0.487603306,0.013774105,NULL
215974,0,0,0,7,6,0,0,0,0,450,450,0,2,11190,,1000,25,NULL,0,0,NULL,NULL,NULL,NULL,0.857142857
216010,1716,638,36,0,0,136,0,616,0,8470,7035,1435,2,187310,15000,831,27,10.45296167,0,19.33191187,429.2682927,0,0.371794872,0.020979021,NULL
216038,1527,749,27,0,0,0,0,528,2,9824,8575,1249,2,232331,13951,873,28,11.16973579,0,0,422.7381906,1.601281025,0.490504257,0.017681729,NULL
216047,6,5,0,0,0,34,0,88,28,245,85,160,2,2135,2693,347,26,16.83125,0,400,550,175,0.833333333,0,NULL
216278,616,439,4,0,0,0,0,0,0,2332,2332,0,2,72595,,1000,32,NULL,0,0,NULL,NULL,0.712662338,0.006493506,NULL
216287,372,330,4,0,0,0,0,0,0,1558,1558,0,2,49717,,1000,32,NULL,0,0,NULL,NULL,0.887096774,0.010752688,NULL
216296,0,0,0,346,214,0,562,0,0,1044,1044,0,2,29323,,1000,29,NULL,538.3141762,0,NULL,NULL,NULL,NULL,0.61849711
216311,34,17,0,0,0,0,0,0,0,125,125,0,2,5350,,1000,43,NULL,0,0,NULL,NULL,0.5,0,NULL
216339,4157,1718,218,0,0,10,2,2946,140,41499,30935,10564,2,796210,92930,746,26,8.796857251,0.064651689,0.323258445,278.8716395,13.25255585,0.413278807,0.052441665,NULL
216357,317,101,1,0,0,0,8,0,0,1148,1148,0,2,32384,,1000,29,NULL,6.968641115,0,NULL,NULL,0.318611987,0.003154574,NULL
216418,0,0,0,325,139,6,454,0,0,1137,1137,0,2,34110,,1000,30,NULL,399.296394,5.277044855,NULL,NULL,NULL,NULL,0.427692308
216427,0,0,0,47,29,0,94,0,0,109,109,0,2,3492,,1000,33,NULL,862.3853211,0,NULL,NULL,NULL,NULL,0.617021277
216436,0,0,0,98,64,0,278,0,0,437,437,0,2,10688,,1000,25,NULL,636.1556064,0,NULL,NULL,NULL,NULL,0.653061224
216445,0,0,0,80,70,0,182,0,0,302,302,0,2,7818,,1000,26,NULL,602.6490066,0,NULL,NULL,NULL,NULL,0.875
216454,0,0,0,87,67,0,226,0,0,280,280,0,2,7714,,1000,28,NULL,807.1428571,0,NULL,NULL,NULL,NULL,0.770114943
216524,543,428,1,0,0,0,0,0,0,1612,1612,0,2,52523,,1000,33,NULL,0,0,NULL,NULL,0.788213628,0.001841621,NULL
216542,147,62,1,0,0,0,18,24,0,1201,1114,87,2,23293,686,928,21,7.885057471,16.15798923,0,275.862069,0,0.421768707,0.006802721,NULL
216551,0,0,0,125,39,0,70,0,0,311,311,0,2,7870,,1000,26,NULL,225.0803859,0,NULL,NULL,NULL,NULL,0.312
216597,1599,1365,8,0,0,0,4,2160,114,12308,7806,4502,2,226499,45498,635,30,10.10617503,0.512426339,0,479.7867614,25.32207908,0.853658537,0.005003127,NULL
216667,399,288,1,0,0,0,0,0,0,1364,1364,0,2,44886,,1000,33,NULL,0,0,NULL,NULL,0.721804511,0.002506266,NULL
216694,376,195,1,0,0,0,0,442,0,2517,1726,791,2,48816,9941,686,29,12.5676359,0,0,558.7863464,0,0.518617021,0.002659574,NULL
216764,1992,872,66,0,0,0,0,1474,190,18408,15433,2975,2,399190,35214,839,26,11.83663866,0,0,495.4621849,63.86554622,0.437751004,0.03313253,NULL
216773,0,0,0,5,4,0,0,0,0,95,95,0,2,2850,,1000,30,NULL,0,0,NULL,NULL,NULL,NULL,0.8
216782,0,0,0,223,79,0,190,0,0,487,487,0,2,10542,,1000,22,NULL,390.1437372,0,NULL,NULL,NULL,NULL,0.35426009
216807,441,313,0,0,0,0,0,22,0,1544,1371,173,2,44162,1461,888,33,8.445086705,0,0,127.1676301,0,0.709750567,0,NULL
216825,0,0,0,1133,142,496,1336,0,0,9504,9504,0,2,133771,,1000,15,NULL,140.5723906,52.18855219,NULL,NULL,NULL,NULL,0.12533098
216852,718,266,15,0,0,0,20,690,0,5644,3777,1867,2,93058,26140,670,25,14.00107124,5.295207837,0,369.5768613,0,0.370473538,0.020891365,NULL
216931,559,249,3,0,0,0,0,1790,0,6863,2633,4230,2,72507,32992,384,28,7.799527187,0,0,423.1678487,0,0.445438283,0.005366726,NULL
217013,87,25,1,0,0,0,12,50,0,838,662,176,2,14694,1262,790,23,7.170454545,18.12688822,0,284.0909091,0,0.287356322,0.011494253,NULL
217040,23,0,0,0,0,0,0,0,0,65,65,0,2,1653,0,1000,26,NULL,0,0,NULL,NULL,0,0,NULL
217059,1091,427,34,0,0,0,48,160,0,5886,5561,325,2,145470,3906,945,27,12.01846154,8.63154109,0,492.3076923,0,0.391384051,0.03116407,NULL
217156,1546,1307,26,0,0,0,0,924,0,9581,6997,2584,2,203540,43408,731,30,16.79876161,0,0,357.5851393,0,0.845407503,0.016817594,NULL
217165,905,665,1,0,0,0,0,280,0,3657,3398,259,2,94791,4051,930,28,15.64092664,0,0,1081.081081,0,0.73480663,0.001104972,NULL
217235,2032,893,41,0,0,0,2352,876,0,11560,10257,1303,2,441938,26033,888,44,19.97927859,229.3068149,0,672.2947045,0,0.439468504,0.020177165,NULL
217305,0,0,0,0,0,0,1770,50,0,4124,4046,78,2,144762,2492,982,36,31.94871795,437.4691053,0,641.025641,0,NULL,NULL,NULL
217402,987,821,5,0,0,274,12,418,0,5134,4428,706,2,120175,8783,863,28,12.44050992,2.7100271,61.87895212,592.0679887,0,0.831813576,0.005065856,NULL
217420,1155,167,100,0,0,2,0,622,2,10233,8545,1688,2,194761,17446,836,23,10.33530806,0,0.234055003,368.4834123,1.184834123,0.144588745,0.086580087,NULL
217475,0,0,0,1837,217,344,3416,0,0,23464,23464,0,2,306990,,1000,14,NULL,145.5847255,14.6607569,NULL,NULL,NULL,NULL,0.118127382
217484,3032,1168,123,0,0,0,0,1088,0,19105,15570,3535,2,391062,38168,815,26,10.79717115,0,0,307.7793494,0,0.385224274,0.040567282,NULL
217493,436,299,12,0,0,0,0,370,0,2484,2055,429,2,64230,15687,828,32,36.56643357,0,0,862.4708625,0,0.685779817,0.027522936,NULL
217518,954,460,34,0,0,0,10,268,16,5289,4911,378,2,125322,5399,929,26,14.28306878,2.036245164,0,708.994709,42.32804233,0.482180294,0.035639413,NULL
217536,556,355,3,0,0,0,0,344,46,2938,2135,803,2,58476,8425,727,28,10.49190535,0,0,428.3935243,57.28518057,0.638489209,0.005395683,NULL
217606,44,10,1,0,0,0,18,0,0,450,436,14,2,10023,165,969,23,11.78571429,41.28440367,0,0,0,0.227272727,0.022727273,NULL
217615,0,0,0,434,47,696,648,0,0,3597,3597,0,2,55580,,1000,16,NULL,180.1501251,193.4945788,NULL,NULL,NULL,NULL,0.108294931
217624,326,15,26,0,0,0,0,0,0,743,743,0,2,21120,,1000,29,NULL,0,0,NULL,NULL,0.04601227,0.079754601,NULL
217633,400,181,4,0,0,0,0,216,0,3219,2825,394,2,69259,5375,878,25,13.64213198,0,0,548.2233503,0,0.4525,0.01,NULL
217688,607,126,14,0,0,0,0,224,0,4935,4136,799,2,86986,5859,839,22,7.332916145,0,0,280.350438,0,0.207578254,0.02306425,NULL
217712,0,0,0,186,18,362,394,0,0,3373,3373,0,2,49417,,1000,15,NULL,116.8099615,107.322858,NULL,NULL,NULL,NULL,0.096774194
217721,877,133,29,0,0,0,0,0,0,2822,2822,0,2,78257,,1000,28,NULL,0,0,NULL,NULL,0.151653364,0.033067275,NULL
217749,751,446,18,0,0,0,128,286,0,3786,3199,587,2,85818,6114,845,27,10.41567291,40.01250391,0,487.2231687,0,0.593874834,0.023968043,NULL
217776,142,52,5,0,0,0,144,482,0,2517,1683,834,2,34486,8935,669,21,10.71342926,85.56149733,0,577.9376499,0,0.366197183,0.035211268,NULL
217819,1949,1070,37,0,0,0,0,506,60,14268,11353,2915,2,307878,16711,796,28,5.732761578,0,0,173.5849057,20.58319039,0.548999487,0.018984094,NULL
217837,0,0,0,218,26,212,288,0,0,1611,1611,0,2,26215,,1000,17,NULL,178.7709497,131.5952824,NULL,NULL,NULL,NULL,0.119266055
217864,588,347,19,0,0,0,0,500,0,4206,3019,1187,2,96082,14027,718,32,11.81718618,0,0,421.2299916,0,0.590136054,0.032312925,NULL
217873,461,147,19,0,0,0,0,50,0,2207,2138,69,2,57273,1134,969,27,16.43478261,0,0,724.6376812,0,0.318872017,0.041214751,NULL
217882,2866,1747,78,0,0,132,0,2270,68,24637,18453,6184,2,523342,92856,749,29,15.01552393,0,7.153308405,367.076326,10.99611902,0.609560363,0.027215632,NULL
217891,0,0,0,0,0,0,52,0,0,190,190,0,2,5600,,1000,30,NULL,273.6842105,0,NULL,NULL,NULL,NULL,NULL
217907,152,57,6,0,0,0,0,18,0,1412,1336,76,2,32436,561,947,25,7.381578947,0,0,236.8421053,0,0.375,0.039473684,NULL
217925,82,51,0,0,0,0,26,288,10,1418,646,772,2,16779,9053,456,26,11.72668394,40.24767802,0,373.0569948,12.95336788,0.62195122,0,NULL
217934,277,104,3,0,0,0,0,244,0,1429,1225,204,2,28256,4773,858,24,23.39705882,0,0,1196.078431,0,0.375451264,0.010830325,NULL
217961,156,85,1,0,0,0,0,230,0,3882,879,3003,2,22689,16982,227,26,5.655011655,0,0,76.59007659,0,0.544871795,0.006410256,NULL
217989,0,0,0,525,65,402,164,0,0,2573,2573,0,2,55427,,1000,22,NULL,63.73882627,156.2378546,NULL,NULL,NULL,NULL,0.123809524
217998,163,72,0,0,0,0,0,40,0,919,626,293,2,17191,2254,682,28,7.692832765,0,0,136.5187713,0,0.441717791,0,NULL
218025,0,0,0,956,75,524,1012,0,0,8335,8335,0,2,137267,,1000,17,NULL,121.4157169,62.86742651,NULL,NULL,NULL,NULL,0.078451883
218043,0,0,0,31,17,56,66,0,0,209,209,0,2,6000,,1000,29,NULL,315.7894737,267.9425837,NULL,NULL,NULL,NULL,0.548387097
218061,676,104,58,0,0,0,0,118,0,4879,4140,739,2,98955,6052,849,24,8.189445196,0,0,159.6752368,0,0.153846154,0.085798817,NULL
218070,754,602,2,0,0,0,0,130,0,3318,2988,330,2,89465,2421,901,30,7.336363636,0,0,393.9393939,0,0.798408488,0.00265252,NULL
218113,0,0,0,1621,164,1866,2418,0,0,18128,18128,0,2,276747,,1000,16,NULL,133.3848191,102.9346867,NULL,NULL,NULL,NULL,0.101172116
218140,0,0,0,793,116,1000,1962,0,0,10071,10071,0,2,167777,,1000,17,NULL,194.8168007,99.29500546,NULL,NULL,NULL,NULL,0.14627995
218229,554,162,14,0,0,16,0,44,0,3273,3050,223,2,78972,1716,932,26,7.695067265,0,5.245901639,197.309417,0,0.292418773,0.025270758,NULL
218238,216,29,2,0,0,0,184,16,0,3760,3672,88,2,83103,1081,977,23,12.28409091,50.10893246,0,181.8181818,0,0.134259259,0.009259259,NULL
218353,0,0,0,1627,127,1818,2134,0,0,16105,16105,0,2,257550,,1000,16,NULL,132.5054331,112.8841975,NULL,NULL,NULL,NULL,0.078057775
218399,292,37,11,0,0,0,0,0,0,946,946,0,2,25908,,1000,28,NULL,0,0,NULL,NULL,0.126712329,0.037671233,NULL
218414,297,78,3,0,0,0,0,0,0,1112,1112,0,2,31819,,1000,29,NULL,0,0,NULL,NULL,0.262626263,0.01010101,NULL
218441,500,198,11,0,0,0,0,100,0,2727,2423,304,2,65638,3007,889,28,9.891447368,0,0,328.9473684,0,0.396,0.022,NULL
218487,0,0,0,384,44,282,446,0,0,3740,3740,0,2,60466,,1000,17,NULL,119.2513369,75.40106952,NULL,NULL,NULL,NULL,0.114583333
218520,0,0,0,797,128,484,1246,0,0,8401,8401,0,2,138277,,1000,17,NULL,148.3156767,57.61218903,NULL,NULL,NULL,NULL,0.160602258
218539,323,188,5,0,0,0,0,0,0,1501,1188,313,2,33252,,792,28,0,0,0,0,0,0.582043344,0.015479876,NULL
218645,559,109,19,0,0,0,0,38,0,4093,3700,393,2,86747,2245,904,24,5.712468193,0,0,96.69211196,0,0.194991055,0.033989267,NULL
218654,281,39,8,0,0,0,6,0,0,2026,2026,0,2,45411,,1000,23,NULL,2.961500494,0,NULL,NULL,0.138790036,0.028469751,NULL
218663,3826,2129,65,0,0,28,8,3320,210,36273,26194,10079,2,733843,116663,723,29,11.57485862,0.305413453,1.068947087,329.3977577,20.83540034,0.556455829,0.016989022,NULL
218672,0,0,0,389,72,0,268,0,0,2355,2355,0,2,36084,,1000,16,NULL,113.8004246,0,NULL,NULL,NULL,NULL,0.185089974
218681,0,0,0,249,54,0,422,0,0,1257,1257,0,2,22075,,1000,18,NULL,335.7199682,0,NULL,NULL,NULL,NULL,0.21686747
218690,0,0,0,218,27,0,184,0,0,1164,1164,0,2,21113,,1000,19,NULL,158.0756014,0,NULL,NULL,NULL,NULL,0.123853211
218706,0,0,0,81,21,0,106,0,0,703,703,0,2,11139,,1000,16,NULL,150.7823613,0,NULL,NULL,NULL,NULL,0.259259259
218724,1641,422,42,0,0,0,0,462,0,10915,9610,1305,2,255531,11221,881,27,8.598467433,0,0,354.0229885,0,0.257160268,0.02559415,NULL
218733,923,138,69,0,0,0,0,224,0,3853,3233,620,2,84273,9026,840,27,14.55806452,0,0,361.2903226,0,0.149512459,0.07475623,NULL
218742,708,164,23,0,0,0,0,22,4,6750,6273,477,2,152595,2232,930,25,4.679245283,0,0,46.12159329,8.385744235,0.231638418,0.032485876,NULL
218821,0,0,0,466,201,0,408,0,0,865,865,0,2,24044,,1000,28,NULL,471.6763006,0,NULL,NULL,NULL,NULL,0.431330472
218830,0,0,0,844,105,444,1092,0,0,8015,8015,0,2,123298,,1000,16,NULL,136.2445415,55.39613225,NULL,NULL,NULL,NULL,0.124407583
218858,0,0,0,504,55,462,634,0,0,6071,6071,0,2,85778,,1000,15,NULL,104.430901,76.09948938,NULL,NULL,NULL,NULL,0.109126984
218885,0,0,0,1697,314,1094,1986,0,0,8636,8636,0,2,156253,,1000,19,NULL,229.9675776,126.6790181,NULL,NULL,NULL,NULL,0.18503241
218894,0,0,0,2031,208,3114,3224,0,0,24083,24083,0,2,383564,,1000,16,NULL,133.870365,129.3028277,NULL,NULL,NULL,NULL,0.102412605
218919,146,27,1,0,0,0,0,0,0,566,566,0,2,15362,,1000,28,NULL,0,0,NULL,NULL,0.184931507,0.006849315,NULL
218955,0,0,0,77,9,92,128,0,0,1013,1013,0,2,15180,,1000,15,NULL,126.3573544,90.81934847,NULL,NULL,NULL,NULL,0.116883117
218964,1075,369,27,0,0,0,0,708,0,7081,5604,1477,2,143293,17037,792,26,11.53486798,0,0,479.3500339,0,0.343255814,0.025116279,NULL
218973,415,296,1,0,0,0,0,0,0,1680,1680,0,2,51579,,1000,31,NULL,0,0,NULL,NULL,0.713253012,0.002409639,NULL
218991,0,0,0,869,82,432,940,0,0,7182,7182,0,2,115166,,1000,17,NULL,130.8827625,60.15037594,NULL,NULL,NULL,NULL,0.094361335
219000,426,211,4,0,0,0,0,32,0,1957,1793,164,2,52042,2021,917,30,12.32317073,0,0,195.1219512,0,0.495305164,0.009389671,NULL
219046,545,64,30,0,0,0,102,136,46,6497,5389,1108,2,88025,5760,830,17,5.198555957,18.92744479,0,122.7436823,41.51624549,0.117431193,0.055045872,NULL
219055,0,0,0,8,2,0,116,0,0,381,381,0,2,6336,,1000,17,NULL,304.4619423,0,NULL,NULL,NULL,NULL,0.25
219082,251,45,14,0,0,0,132,130,8,4893,4354,539,2,52147,3768,890,12,6.990723562,30.31694993,0,241.187384,14.84230056,0.179282869,0.055776892,NULL
219091,152,53,2,0,0,0,94,74,0,1006,918,88,2,22784,1572,913,25,17.86363636,102.3965142,0,840.9090909,0,0.348684211,0.013157895,NULL
219143,0,0,0,706,517,0,844,0,0,1894,1894,0,2,50027,,1000,27,NULL,445.6177402,0,NULL,NULL,NULL,NULL,0.732294618
219189,0,0,0,320,216,24,668,0,0,1476,1476,0,2,38123,,1000,26,NULL,452.5745257,16.2601626,NULL,NULL,NULL,NULL,0.675
219198,135,66,1,0,0,0,48,106,0,1720,1551,169,2,24114,2783,902,16,16.46745562,30.94777563,0,627.2189349,0,0.488888889,0.007407407,NULL
219204,15,1,0,0,0,0,162,0,0,2879,2879,0,2,56813,0,1000,20,NULL,56.26953803,0,NULL,NULL,0.066666667,0,NULL
219213,11,0,1,0,0,0,118,0,0,1017,1017,0,2,22492,,1000,23,NULL,116.027532,0,NULL,NULL,0,0.090909091,NULL
219259,343,67,15,0,0,14,32,122,0,3932,3233,699,2,60664,5301,823,19,7.583690987,9.897927621,4.330343334,174.5350501,0,0.195335277,0.043731778,NULL
219277,65,1,4,0,0,0,148,6,0,2312,2253,59,2,32322,439,975,15,7.440677966,65.69019086,0,101.6949153,0,0.015384615,0.061538462,NULL
219295,59,21,1,0,0,0,54,0,0,937,937,0,2,20032,,1000,22,NULL,57.63073639,0,NULL,NULL,0.355932203,0.016949153,NULL
219347,310,67,27,0,0,0,14,164,60,3066,2659,407,2,61385,4946,868,24,12.15233415,5.26513727,0,402.9484029,147.4201474,0.216129032,0.087096774,NULL
219356,1929,563,88,0,0,44,70,552,10,14767,12891,1876,2,287601,16245,873,23,8.659381663,5.430145062,3.413234039,294.2430704,5.330490405,0.291861068,0.045619492,NULL
219374,25,0,0,0,0,0,122,24,0,1642,1529,113,2,16842,805,932,12,7.123893805,79.79071288,0,212.3893805,0,0,0,NULL
219383,286,97,5,0,0,0,10,278,0,2039,1507,532,2,32034,4389,740,22,8.25,6.635700066,0,522.556391,0,0.339160839,0.017482517,NULL
219408,0,0,0,42,4,0,32,0,0,286,286,0,2,4045,,1000,15,NULL,111.8881119,0,NULL,NULL,NULL,NULL,0.095238095
219426,0,0,0,540,205,384,1474,0,0,3034,3034,0,2,67715,,1000,23,NULL,485.8272907,126.56559,NULL,NULL,NULL,NULL,0.37962963
219471,927,295,39,0,0,0,572,956,36,14023,9795,4228,2,176894,36074,699,19,8.532166509,58.3971414,0,226.1116367,8.514664144,0.318230852,0.042071197,NULL
219480,0,0,0,267,99,0,398,0,0,1380,1380,0,2,29791,,1000,22,NULL,288.4057971,0,NULL,NULL,NULL,NULL,0.370786517
219505,10,1,0,0,0,0,4,0,0,187,179,8,2,3438,72,958,20,9,22.34636872,0,0,0,0.1,0,NULL
219578,14,1,3,0,0,0,244,8,0,629,578,51,2,11111,1013,919,20,19.8627451,422.1453287,0,156.8627451,0,0.071428571,0.214285714,NULL
219602,1298,208,77,0,0,0,512,620,0,12592,11432,1160,2,235059,14525,908,21,12.52155172,44.78656403,0,534.4827586,0,0.160246533,0.059322034,NULL
219639,51,22,0,0,0,0,0,0,0,1273,1273,0,2,28337,,1000,23,NULL,0,0,NULL,NULL,0.431372549,0,NULL
219709,928,520,10,0,0,0,0,584,0,7425,5810,1615,2,164773,11363,783,29,7.035913313,0,0,361.6099071,0,0.560344828,0.010775862,NULL
219718,268,57,8,0,0,0,42,1198,0,8545,6412,2133,2,145552,37315,751,23,17.49413971,6.550218341,0,561.6502579,0,0.212686567,0.029850746,NULL
219790,213,104,1,0,0,0,8,120,0,2096,1941,155,2,40288,2379,927,21,15.3483871,4.121586811,0,774.1935484,0,0.488262911,0.004694836,NULL
219806,444,161,7,0,0,0,6,218,0,2423,1849,574,2,45674,6003,764,25,10.45818815,3.244997296,0,379.7909408,0,0.362612613,0.015765766,NULL
