"UNITID","privateprofit_total_salary_wage","private_nonprofit_total_salary_wage","public_total_salary_wage"
"209241",NULL,"3466300",NULL
"209287",NULL,"6805000",NULL
"209296",NULL,"9955095",NULL
"209409",NULL,"5597331",NULL
"209533",NULL,"2954248",NULL
"209603",NULL,"6977466",NULL
"209612",NULL,"49700859",NULL
"209825",NULL,"47752000",NULL
"209922",NULL,"36008683",NULL
"210304",NULL,"8597185",NULL
"210331",NULL,"8742906",NULL
"210368",NULL,"4185822",NULL
"210401",NULL,"42842555",NULL
"210438",NULL,"9830840",NULL
"210456",NULL,"2669804",NULL
"210492",NULL,"5557654",NULL
"210508",NULL,"1283736",NULL
"210571",NULL,"20062619",NULL
"210669",NULL,"30394600",NULL
"210739",NULL,"24795015",NULL
"210775",NULL,"22010784",NULL
"210809",NULL,"12858843",NULL
"211024",NULL,"7256281",NULL
"211088",NULL,"31587000",NULL
"211130",NULL,"1938378",NULL
"211149",NULL,"2004485",NULL
"211273",NULL,"49831000",NULL
"211291",NULL,"90512000",NULL
"211352",NULL,"19462949",NULL
"211431",NULL,"19400032",NULL
"211440",NULL,"568711580",NULL
"211468",NULL,"14578198",NULL
"211556",NULL,"23251803",NULL
"211583",NULL,"16094186",NULL
"211635",NULL,"1744542",NULL
"211802",NULL,"1629763",NULL
"211893",NULL,"6113868",NULL
"211981",NULL,"24692366",NULL
"212009",NULL,"54096518",NULL
"212054",NULL,"464659211",NULL
"212106",NULL,"128301000",NULL
"212133",NULL,"28853018",NULL
"212197",NULL,"27803388",NULL
"212443",NULL,"949381",NULL
"212452",NULL,"422944",NULL
"212568",NULL,"2358195",NULL
"212577",NULL,"52173819",NULL
"212601",NULL,"37426000",NULL
"212656",NULL,"16737905",NULL
"212674",NULL,"51377450",NULL
"212771",NULL,"1902018",NULL
"212805",NULL,"25943256",NULL
"212832",NULL,"18842000",NULL
"212869",NULL,"11660958",NULL
"212911",NULL,"39579525",NULL
"212975",NULL,"9377778",NULL
"212984",NULL,"20769994",NULL
"213011",NULL,"17847689",NULL
"213163",NULL,"830436",NULL
"213233",NULL,"3418095",NULL
"213251",NULL,"21069013",NULL
"213303",NULL,"11931803",NULL
"213321",NULL,"23555665",NULL
"213358",NULL,"11662686",NULL
"213367",NULL,"63149257",NULL
"213376",NULL,"8387405",NULL
"213385",NULL,"59384569",NULL
"213400",NULL,"10845934",NULL
"213446",NULL,"1702793",NULL
"213507",NULL,"23248840",NULL
"213543",NULL,"156969000",NULL
"213598",NULL,"20198465",NULL
"213622",NULL,"1451351",NULL
"213631",NULL,"2634653",NULL
"213640",NULL,"3148979",NULL
"213668",NULL,"14361884",NULL
"213774",NULL,"6149089",NULL
"213826",NULL,"32994336",NULL
"213987",NULL,"28045961",NULL
"213996",NULL,"39870435",NULL
"214023",NULL,"558704",NULL
"214069",NULL,"24873697",NULL
"214148",NULL,"6216456",NULL
"214157",NULL,"21905419",NULL
"214166",NULL,"12043934",NULL
"214175",NULL,"36851355",NULL
"214272",NULL,"20047259",NULL
"214476",NULL,"980700",NULL
"214528",NULL,"2566885",NULL
"214564",NULL,"18993721",NULL
"214582",NULL,"5054656",NULL
"214777",NULL,"2019607000",NULL
"214883",NULL,"10499262",NULL
"214971",NULL,"2661442",NULL
"215053",NULL,"2358779",NULL
"215062",NULL,"2853735000",NULL
"215099",NULL,"33595981",NULL
"215105",NULL,"27948878",NULL
"215114",NULL,"9768155",NULL
"215123",NULL,"50765236",NULL
"215132",NULL,"43543259",NULL
"215266",NULL,"11984634",NULL
"215275",NULL,"9794491",NULL
"215284",NULL,"18027538",NULL
"215293",NULL,"823178075",NULL
"215309",NULL,"3192904",NULL
"215381",NULL,"3517244",NULL
"215390",NULL,"1084407",NULL
"215424",NULL,"5023191",NULL
"215442",NULL,"31714474",NULL
"215479",NULL,"1341525",NULL
"215594",NULL,"4737201",NULL
"215619",NULL,"3465102",NULL
"215628",NULL,"852334",NULL
"215655",NULL,"47300174",NULL
"215682",NULL,"2721027",NULL
"215691",NULL,"7160006",NULL
"215743",NULL,"27468336",NULL
"215770",NULL,"84277408",NULL
"215798",NULL,"20165167",NULL
"215929",NULL,"69073409",NULL
"215947",NULL,"20423081",NULL
"215974",NULL,"5213365",NULL
"215983",NULL,"474352",NULL
"216047",NULL,"3018733",NULL
"216162",NULL,"2337429",NULL
"216278",NULL,"26312426",NULL
"216287",NULL,"59603734",NULL
"216311",NULL,"1654869",NULL
"216339",NULL,"1249890000",NULL
"216357",NULL,"10625421",NULL
"216366",NULL,"412630852",NULL
"216463",NULL,"1893317",NULL
"216524",NULL,"24816936",NULL
"216542",NULL,"6388970",NULL
"216551",NULL,"4537949",NULL
"216597",NULL,"182035127",NULL
"216630",NULL,"1080983",NULL
"216649",NULL,"135791",NULL
"216667",NULL,"17589169",NULL
"216694",NULL,"16698178",NULL
"216773",NULL,"1263048",NULL
"216807",NULL,"16504602",NULL
"216816",NULL,"5026980",NULL
"216852",NULL,"64476169",NULL
"216931",NULL,"36713643",NULL
"217013",NULL,"8185810",NULL
"217040",NULL,"1343624",NULL
"217059",NULL,"41629618",NULL
"217156",NULL,"313076000",NULL
"217165",NULL,"54965000",NULL
"217235",NULL,"136428093",NULL
"217305",NULL,"26564826",NULL
"217402",NULL,"71734966",NULL
"217493",NULL,"59656467",NULL
"217518",NULL,"63543000",NULL
"217536",NULL,"27703000",NULL
"217572",NULL,"1419280",NULL
"217606",NULL,"2910140",NULL
"217624",NULL,"4318015",NULL
"217633",NULL,"17692481",NULL
"217688",NULL,"20431325",NULL
"217721",NULL,"21585655",NULL
"217776",NULL,"10303331",NULL
"217873",NULL,"20414676",NULL
"217891",NULL,"1831118",NULL
"217907",NULL,"9927061",NULL
"217925",NULL,"15643790",NULL
"217934",NULL,"10127263",NULL
"217961",NULL,"12106244",NULL
"217998",NULL,"6684618",NULL
"218070",NULL,"56467196",NULL
"218238",NULL,"16964738",NULL
"218265",NULL,"1266818",NULL
"218399",NULL,"7247308",NULL
"218414",NULL,"8754282",NULL
"218441",NULL,"16519855",NULL
"218539",NULL,"17022139",NULL
"218751",NULL,"3644626",NULL
"218821",NULL,"5386543",NULL
"218919",NULL,"4971131",NULL
"218973",NULL,"23961965",NULL
"219000",NULL,"19653975",NULL
"219055",NULL,"1247962",NULL
"219091",NULL,"6342380",NULL
"219170",NULL,"149447",NULL
"219198",NULL,"7539185",NULL
"219240",NULL,"1770484",NULL
"219295",NULL,"5820534",NULL
"219338",NULL,"115920",NULL
"219374",NULL,"5238069",NULL
"219383",NULL,"9613805",NULL
"219392",NULL,"150878",NULL
"219505",NULL,"923183",NULL
"219578",NULL,"5844534",NULL
"219639",NULL,"9600880",NULL
"219709",NULL,"71602115",NULL
"219718",NULL,"28703741",NULL
"219790",NULL,"9451280",NULL
"219806",NULL,"14692637",NULL
"219833",NULL,"14880133",NULL
"219842",NULL,"2073690",NULL
"219949",NULL,"8721007",NULL
"219976",NULL,"55911714",NULL
"220136",NULL,"1250056",NULL
"220181",NULL,"11042264",NULL
"220206",NULL,"1899444",NULL
"220215",NULL,"12987912",NULL
"220312",NULL,"2354560",NULL
"220464",NULL,"466127",NULL
"220473",NULL,"7323435",NULL
"220516",NULL,"16506238",NULL
"220598",NULL,"10185598",NULL
"220604",NULL,"8005494",NULL
"220613",NULL,"24006563",NULL
"220631",NULL,"37494612",NULL
"220701",NULL,"7545268",NULL
"220710",NULL,"12233949",NULL
"220792",NULL,"68086371",NULL
"220808",NULL,"4580082",NULL
"220871",NULL,"2310208",NULL
"220996",NULL,"2283869",NULL
"221014",NULL,"9910305",NULL
"221254",NULL,"1790592",NULL
"221351",NULL,"31434226",NULL
"221519",NULL,"38522076",NULL
"221661",NULL,"30182317",NULL
"221670",NULL,"12158816",NULL
"221731",NULL,"6708702",NULL
"221856",NULL,"2520171",NULL
"221892",NULL,"17598139",NULL
"221953",NULL,"14372113",NULL
"221971",NULL,"34348617",NULL
"221999",NULL,"1858302793",NULL
"222105",NULL,"813360",NULL
"222178",NULL,"45551976",NULL
"222628",NULL,"3181385",NULL
"222877",NULL,"1421432",NULL
"222983",NULL,"17086530",NULL
"223001",NULL,"3968322",NULL
"223117",NULL,"691521",NULL
"223223",NULL,"877915617",NULL
"223232",NULL,"211876026",NULL
"223463",NULL,"5316594",NULL
"224004",NULL,"15480669",NULL
"224226",NULL,"40508128",NULL
"224244",NULL,"1883958",NULL
"224271",NULL,"433702",NULL
"224305",NULL,"14712927",NULL
"224323",NULL,"24635000",NULL
"224527",NULL,"11601854",NULL
"224712",NULL,"2835465",NULL
"225201",NULL,"5627418",NULL
"225247",NULL,"19105589",NULL
"225399",NULL,"23857995",NULL
"225548",NULL,"11185557",NULL
"225575",NULL,"7750783",NULL
"225627",NULL,"67655372",NULL
"225876",NULL,"1681900",NULL
"225885",NULL,"5013882",NULL
"226231",NULL,"21792975",NULL
"226383",NULL,"14551016",NULL
"226471",NULL,"29581065",NULL
"226587",NULL,"10966880",NULL
"226675",NULL,"3378098",NULL
"227289",NULL,"3437324",NULL
"227331",NULL,"22175510",NULL
"227429",NULL,"2995345",NULL
"227757",NULL,"283965790",NULL
"227845",NULL,"53914375",NULL
"227863",NULL,"29456236",NULL
"228042",NULL,"10727000",NULL
"228149",NULL,"51290693",NULL
"228194",NULL,"19223285",NULL
"228246",NULL,"228987000",NULL
"228325",NULL,"10890428",NULL
"228343",NULL,"27398821",NULL
"228468",NULL,"8152688",NULL
"228486",NULL,"2111644",NULL
"228866",NULL,"4887310",NULL
"228875",NULL,"162457895",NULL
"228884",NULL,"4481343",NULL
"228981",NULL,"13801866",NULL
"229160",NULL,"23675536",NULL
"229267",NULL,"50412335",NULL
"229780",NULL,"27420479",NULL
"229887",NULL,"10283236",NULL
"230038",NULL,"462190787",NULL
"230047",NULL,"42636000",NULL
"230418",NULL,"7698000",NULL
"230621",NULL,"1244289",NULL
"230630",NULL,"1143654",NULL
"230807",NULL,"32791616",NULL
"230816",NULL,"18492008",NULL
"230825",NULL,"2372999",NULL
"230852",NULL,"32456253",NULL
"230889",NULL,"6713172",NULL
"230898",NULL,"6189523",NULL
"230940",NULL,"7208035",NULL
"230959",NULL,"114279635",NULL
"230995",NULL,"37247000",NULL
"231059",NULL,"31898935",NULL
"231068",NULL,"30539884",NULL
"231077",NULL,"2112236",NULL
"231086",NULL,"5031969",NULL
"231095",NULL,"1648781",NULL
"231147",NULL,"12458297",NULL
"231420",NULL,"10168225",NULL
"231554",NULL,"5777251",NULL
"231581",NULL,"16959405",NULL
"231651",NULL,"43289552",NULL
"231837",NULL,"10993283",NULL
"231970",NULL,"118460017",NULL
"232025",NULL,"10925601",NULL
"232043",NULL,"17911184",NULL
"232089",NULL,"16247203",NULL
"232256",NULL,"20060434",NULL
"232265",NULL,"50379667",NULL
"232308",NULL,"14501563",NULL
"232557",NULL,"240728038",NULL
"232609",NULL,"32173954",NULL
"232618",NULL,"1745631",NULL
"232672",NULL,"15423994",NULL
"232706",NULL,"35003875",NULL
"232885",NULL,"3892885",NULL
"233295",NULL,"19882047",NULL
"233301",NULL,"13635478",NULL
"233356",NULL,"3626165",NULL
"233374",NULL,"108130000",NULL
"233408",NULL,"3481269",NULL
"233426",NULL,"26794861",NULL
"233480",NULL,"526949",NULL
"233541",NULL,"40235595",NULL
"233611",NULL,"6156930",NULL
"233718",NULL,"15245487",NULL
"233842",NULL,"6962734",NULL
"234137",NULL,"1388321",NULL
"234164",NULL,"12445845",NULL
"234173",NULL,"16639508",NULL
"234207",NULL,"67510000",NULL
"234915",NULL,"14069495",NULL
"235024",NULL,"13099184",NULL
"235316",NULL,"88370000",NULL
"235422",NULL,"13865861",NULL
"235547",NULL,"19228983",NULL
"235769",NULL,"1780440",NULL
"236133",NULL,"12839215",NULL
"236212",NULL,"5059973",NULL
"236230",NULL,"45684330",NULL
"236328",NULL,"51556000",NULL
"236452",NULL,"15114124",NULL
"236577",NULL,"47672000",NULL
"236595",NULL,"104415363",NULL
"236896",NULL,"19123292",NULL
"237057",NULL,"32739494",NULL
"237066",NULL,"29665437",NULL
"237118",NULL,"8478742",NULL
"237136",NULL,"2240371",NULL
"237145",NULL,"191453",NULL
"237172",NULL,"694750",NULL
"237181",NULL,"8387616",NULL
"237312",NULL,"16846969",NULL
"237358",NULL,"9784579",NULL
"237543",NULL,"628450",NULL
"237613",NULL,"433095",NULL
"237640",NULL,"3804344",NULL
"237905",NULL,"336221",NULL
"237969",NULL,"12871471",NULL
"238078",NULL,"15470091",NULL
"238096",NULL,"234989",NULL
"238193",NULL,"22370465",NULL
"238324",NULL,"3652670",NULL
"238333",NULL,"21380621",NULL
"238430",NULL,"24052719",NULL
"238458",NULL,"30176779",NULL
"238476",NULL,"26086079",NULL
"238573",NULL,"2094010",NULL
"238616",NULL,"40492398",NULL
"238661",NULL,"22729078",NULL
"238980",NULL,"17348838",NULL
"239017",NULL,"27913225",NULL
"239071",NULL,"6338134",NULL
"239080",NULL,"15383772",NULL
"239105",NULL,"182552000",NULL
"239169",NULL,"559076000",NULL
"239309",NULL,"7344006",NULL
"239318",NULL,"31228069",NULL
"239390",NULL,"11827283",NULL
"239424",NULL,"1563630",NULL
"239503",NULL,"2715223",NULL
"239512",NULL,"8276146",NULL
"239628",NULL,"10740181",NULL
"239637",NULL,"3108352",NULL
"239716",NULL,"29163575",NULL
"239743",NULL,"5096509",NULL
"240107",NULL,"19081644",NULL
"240213",NULL,"831424",NULL
"240338",NULL,"10792144",NULL
"241100",NULL,"4326356",NULL
"241191",NULL,"4869389",NULL
"241216",NULL,"4196228",NULL
"241225",NULL,"4844450",NULL
"241331",NULL,"4463840",NULL
"241377",NULL,"10804971",NULL
"241386",NULL,"705748",NULL
"241410",NULL,"35295703",NULL
"241614",NULL,"632882",NULL
"241739",NULL,"37912875",NULL
"241793",NULL,"1023637",NULL
"242060",NULL,"1945789",NULL
"242121",NULL,"854595",NULL
"242617",NULL,"17975155",NULL
"242626",NULL,"11041767",NULL
"242635",NULL,"12596535",NULL
"242644",NULL,"5616485",NULL
"242653",NULL,"28581506",NULL
"242662",NULL,"13034784",NULL
"242671",NULL,"11174925",NULL
"242680",NULL,"5907637",NULL
"242699",NULL,"5905048",NULL
"242705",NULL,"12553196",NULL
"242723",NULL,"5790247",NULL
"243081",NULL,"13123176",NULL
"243346",NULL,"33108489",NULL
"243407",NULL,"92236",NULL
"243443",NULL,"19178177",NULL
"243498",NULL,"589993",NULL
"243568",NULL,"7660634",NULL
"243577",NULL,"15941023",NULL
"243601",NULL,"41053107",NULL
"243744",NULL,"1754085000",NULL
"243823",NULL,"14107342",NULL
"243832",NULL,"5429259",NULL
"244233",NULL,"9475446",NULL
"245652",NULL,"10242387",NULL
"245731",NULL,"77104",NULL
"245777",NULL,"350261",NULL
"245953",NULL,"9289171",NULL
"246345",NULL,"771562",NULL
"246789",NULL,"1393710",NULL
"247162",NULL,"885756",NULL
"247649",NULL,"11281508",NULL
"247773",NULL,"303687",NULL
"247825",NULL,"724049",NULL
"260947",NULL,"132699",NULL
"260956",NULL,"470563",NULL
"262022",NULL,"1401662",NULL
"262086",NULL,"43214066",NULL
"262165",NULL,"555151",NULL
"262466",NULL,"809376",NULL
"363712",NULL,"280165",NULL
"363907",NULL,"1476156",NULL
"363916",NULL,"770408",NULL
"364122",NULL,"129300",NULL
"365426",NULL,"7254135",NULL
"365505",NULL,"1555111",NULL
"366003",NULL,"337267",NULL
"366252",NULL,"63550768",NULL
"366261",NULL,"621376",NULL
"366368",NULL,"2063738",NULL
"366535",NULL,"2614123",NULL
"366571",NULL,"181491",NULL
"366793",NULL,"1219669",NULL
"367839",NULL,"3667973",NULL
"367884",NULL,"15460724",NULL
"368771",NULL,"834904",NULL
"368780",NULL,"2770322",NULL
"369002",NULL,"4672559",NULL
"369659",NULL,"4413995",NULL
"369792",NULL,"158323",NULL
"369817",NULL,"521347",NULL
"372958",NULL,"3094050",NULL
"374024",NULL,"1901352",NULL
"375230",NULL,"391338",NULL
"375416",NULL,"3073954",NULL
"376385",NULL,"2530035",NULL
"376950",NULL,"356311",NULL
"377111",NULL,"2155073",NULL
"380094",NULL,"1912551",NULL
"381255",NULL,"500257",NULL
"381282",NULL,"569627",NULL
"381325",NULL,"531430",NULL
"381334",NULL,"225465",NULL
"381459",NULL,"2015969",NULL
"383172",NULL,"642275",NULL
"383400",NULL,"1040788",NULL
"383507",NULL,"664051",NULL
"384254",NULL,"3777523",NULL
"384306",NULL,"1086787",NULL
"384421",NULL,"709430",NULL
"385619",NULL,"7038674",NULL
"386153",NULL,"926429",NULL
"387660",NULL,"66757",NULL
"388520",NULL,"4781649",NULL
"392354",NULL,"174538",NULL
"392840",NULL,"2281682",NULL
"393180",NULL,"1544201",NULL
"399911",NULL,"14939000",NULL
"401223",NULL,"598136",NULL
"401250",NULL,"1963662",NULL
"404222",NULL,"3045339",NULL
"404718",NULL,"222982",NULL
"405058",NULL,"1452745",NULL
"405854",NULL,"427925",NULL
"406200",NULL,"11019704",NULL
"407629",NULL,"24810773",NULL
"409254",NULL,"8901235",NULL
"409616",NULL,"7326000",NULL
"411754",NULL,"304333",NULL
"412173",NULL,"4171532",NULL
"412599",NULL,"3005249",NULL
"413617",NULL,"6809324",NULL
"414966",NULL,"2074888",NULL
"417327",NULL,"3014944",NULL
"417345",NULL,"70398",NULL
"417734",NULL,"1709397",NULL
"417752",NULL,"355256",NULL
"418126",NULL,"4171284",NULL
"420246",NULL,"6393187",NULL
"420325",NULL,"94108",NULL
"420705",NULL,"708646",NULL
"420981",NULL,"1844984",NULL
"423643",NULL,"62712793",NULL
"426314",NULL,"50787987",NULL
"427308",NULL,"1220301",NULL
"427894",NULL,"412757",NULL
"427919",NULL,"485816",NULL
"429128",NULL,"1516330",NULL
"430306",NULL,"534517",NULL
"430342",NULL,"539197",NULL
"430591",NULL,"2370133",NULL
"430670",NULL,"2623399",NULL
"430810",NULL,"5018155",NULL
"431309",NULL,"6466054",NULL
"431594",NULL,"48548",NULL
"431600",NULL,"1475140",NULL
"431929",NULL,"850399",NULL
"431983",NULL,"1787726",NULL
"432269",NULL,"431582",NULL
"432348",NULL,"3890991",NULL
"432357",NULL,"1433473",NULL
"432524",NULL,"1939168",NULL
"433165",NULL,"62769",NULL
"433217",NULL,"95332",NULL
"433387",NULL,"123041748",NULL
"434016",NULL,"1860512",NULL
"434362",NULL,"158312",NULL
"434414",NULL,"1883265",NULL
"434751",NULL,"1207313",NULL
"434937",NULL,"3633932",NULL
"436012",NULL,"2368195",NULL
"436021",NULL,"164778",NULL
"436614",NULL,"430261",NULL
"437237",NULL,"1702050",NULL
"437653",NULL,"915771",NULL
"437705",NULL,"86454",NULL
"437732",NULL,"2685614",NULL
"438151",NULL,"1314672",NULL
"438869",NULL,"1120195",NULL
"439367",NULL,"1661507",NULL
"439446",NULL,"2529692",NULL
"439613",NULL,"1082017",NULL
"439686",NULL,"1666319",NULL
"439701",NULL,"3478778",NULL
"439783",NULL,"1284734",NULL
"439817",NULL,"846418",NULL
"439862",NULL,"300106",NULL
"439899",NULL,"538039",NULL
"439978",NULL,"159235",NULL
"440004",NULL,"461192",NULL
"440031",NULL,"9645521",NULL
"440138",NULL,"35644633",NULL
"440271",NULL,"1702205",NULL
"440396",NULL,"992429",NULL
"440651",NULL,"3559254",NULL
"440794",NULL,"3490454",NULL
"441104",NULL,"3166842",NULL
"441131",NULL,"2797403",NULL
"441238",NULL,"237905",NULL
"441478",NULL,"1342092",NULL
"441487",NULL,"967087",NULL
"441511",NULL,"1809898",NULL
"441575",NULL,"6561202",NULL
"441609",NULL,"360728",NULL
"441627",NULL,"140000",NULL
"441690",NULL,"657545",NULL
"441982",NULL,"12161000",NULL
"442064",NULL,"959047",NULL
"442295",NULL,"6165836",NULL
"442356",NULL,"10926191",NULL
"442523",NULL,"1478214",NULL
"442781",NULL,"2727252",NULL
"442806",NULL,"17238056",NULL
"442949",NULL,"643952",NULL
"442976",NULL,"545541",NULL
"443030",NULL,"565484",NULL
"443049",NULL,"1978096",NULL
"443058",NULL,"93537",NULL
"443076",NULL,"1598731",NULL
"443100",NULL,"327714",NULL
"443207",NULL,"4157150",NULL
"443322",NULL,"1727793",NULL
"443340",NULL,"530400",NULL
"443702",NULL,"233855",NULL
"443845",NULL,"1730202",NULL
"444103",NULL,"307838",NULL
"444121",NULL,"366678",NULL
"444398",NULL,"2245782",NULL
"444413",NULL,"627736",NULL
"444510",NULL,"608477",NULL
"444592",NULL,"632268",NULL
"444778",NULL,"751198",NULL
"444990",NULL,"1652722",NULL
"445203",NULL,"2084647",NULL
"445249",NULL,"2077210",NULL
"445735",NULL,"30383595",NULL
"445869",NULL,"2181358",NULL
"446048",NULL,"11410498",NULL
"446057",NULL,"451846",NULL
"446163",NULL,"1004000",NULL
"446233",NULL,"1564560",NULL
"446242",NULL,"1026578",NULL
"446394",NULL,"203212",NULL
"446455",NULL,"567539",NULL
"446604",NULL,"6125610",NULL
"446613",NULL,"292696",NULL
"446640",NULL,"4666954",NULL
"446677",NULL,"427819",NULL
"446932",NULL,"4179177",NULL
"447953",NULL,"1469200",NULL
"448284",NULL,"4674691",NULL
"448309",NULL,"3748039",NULL
"448691",NULL,"1225448",NULL
"448752",NULL,"1007954",NULL
"448761",NULL,"719706",NULL
"448804",NULL,"1415637",NULL
"449348",NULL,"153053",NULL
"449506",NULL,"2613737",NULL
"449658",NULL,"320744",NULL
"449764",NULL,"1459666",NULL
"449870",NULL,"3541591",NULL
"449922",NULL,"4038789",NULL
"449931",NULL,"2998505",NULL
"450304",NULL,"3415354",NULL
"450766",NULL,"1489748",NULL
"451033",NULL,"117000",NULL
"451079",NULL,"778069",NULL
"451370",NULL,"323585",NULL
"451398",NULL,"1067227",NULL
"451404",NULL,"1106780",NULL
"451413",NULL,"2560325",NULL
"451705",NULL,"241504",NULL
"451857",NULL,"1259466",NULL
"451866",NULL,"1714854",NULL
"452540",NULL,"87180",NULL
"454078",NULL,"258886",NULL
"454184",NULL,"6921918",NULL
"454704",NULL,"137609",NULL
"454838",NULL,"358453",NULL
"455035",NULL,"298014",NULL
"455099",NULL,"553967",NULL
"455220",NULL,"257850",NULL
"455257",NULL,"929374",NULL
"455406",NULL,"8160235",NULL
"455770",NULL,"1082319",NULL
"455804",NULL,"2757163",NULL
"455813",NULL,"2075694",NULL
"455938",NULL,"85168",NULL
"455992",NULL,"4138379",NULL
"456481",NULL,"608725",NULL
"456490",NULL,"806392",NULL
"456542",NULL,"13822355",NULL
"457086",NULL,"1581432",NULL
"457174",NULL,"1661625",NULL
"457183",NULL,"1114639",NULL
"457226",NULL,"181306",NULL
"457271",NULL,"1067000",NULL
"457350",NULL,"260043",NULL
"457402",NULL,"693487",NULL
"457484",NULL,"750883",NULL
"457697",NULL,"1068839",NULL
"457794",NULL,"211644",NULL
"457925",NULL,"206221",NULL
"458113",NULL,"119275",NULL
"458140",NULL,"518116",NULL
"458159",NULL,"2695571",NULL
"459082",NULL,"10512499",NULL
"459417",NULL,"439167",NULL
"459435",NULL,"396527",NULL
"459444",NULL,"540633",NULL
"459727",NULL,"2578311",NULL
"459736",NULL,"23653042",NULL
"459824",NULL,"23579000",NULL
"460075",NULL,"1288653",NULL
"460385",NULL,"583812",NULL
"460783",NULL,"1082019",NULL
"460899",NULL,"1134053",NULL
"460941",NULL,"379198",NULL
"461032",NULL,"713097",NULL
"461120",NULL,"232386",NULL
"461139",NULL,"395961",NULL
"461236",NULL,"920123",NULL
"461485",NULL,"680250",NULL
"461528",NULL,"271948",NULL
"461643",NULL,"483103",NULL
"461759",NULL,"627391",NULL
"461795",NULL,"4101689",NULL
"461847",NULL,"278207",NULL
