"UNITID","ARANK","SAOUTLT","non_inst_acad_staff_salary_research_outlay","non_inst_acad_staff_salary_pubservice_outlay","non_inst_acad_staff_salary_other_outlay","admin_profstaff_salary_mgmt_outlay","admin_profstaff_salary_business_outlay","admin_profstaff_salary_compeng_outlay","admin_profstaff_salary_community_outlay","admin_profstaff_salary_technical_outlay","nonadmin_servicestaffsalary_outlay","nonadmin_servicestaffsalary_salaryoutlay","admin_profstaff_salary_ofcadmin_outlay","nonadmin_servicestaffsalary_construction_outlay","nonadmin_servicestaffsalary_production_outlay","HRTOTLT","admin_profstaff_management","admin_profstaff_business","admin_profstaff_comp","admin_profstaff_comunityservice","admin_profstaff_healthcare","admin_profstaff_ofcadmin","non_instn_acad_staff_research","non_instn_acad_staff_pub_service","non_instn_acad_staff_library","instruction_staff","non_admin_service_staff_service","non_admin_service_staff_sales","non_admin_service_staff_resource","non_admin_service_staff_prod","instructors_per_thousand_student","admin_professional_staff","admin_professionalstaff_perthousandstudent","noninstruction_academicstaff","noninstruction_academicstaff_perthousandstudent","nonadmin_trade_servicestaff","nonadmin_tradeservicestaff_perthousandstudent","all_instructors_staff","instructor_salarypermillion","adminprofessionalstaff_salarypermillion","noninstruction_academicstaff_salarypermillion","nonadmin_tradeservicestaff_salarypermillion"
"106713","7","1291480","0","0","80545","820269","252990","71261","144483","0","220536","227400","316424","0","0","151","13","9","2","5","0","15","0","0","2","29","12","8","0","0","29","44","43","2","2","20","20","95","324321","79469","20227","112487"
"106795","7","1704634","0","30460","30460","1117086","205601","138864","37497","0","0","0","1204791","286255","0","209","18","7","4","1","0","41","0","1","1","37","0","0","12","0","17","71","32","2","1","12","5","122","320007","226178","11436","53738"
"106810","7","387665","0","0","30569","300722","0","0","0","0","79026","0","89362","58417","0","43","5","0","0","0","0","3","0","0","1","11","3","0","2","0","50","8","37","1","5","5","23","25","353022","81381","27837","125160"
"106883","7","1515629","0","0","885892","1198504","283638","155733","246906","0","272119","0","509878","0","0","205","15","8","3","6","0","22","0","0","23","31","13","0","0","0","14","54","25","23","11","13","6","121","260792","87740","152434","46823"
"106980","7","4518178","0","0","250936","1513061","724580","543526","881392","0","451371","89486","774517","0","0","355","21","21","15","20","0","36","0","0","7","101","22","3","0","0","22","113","25","7","2","25","6","246","374465","64198","20797","44826"
"106999","7","1787583","53500","0","369508","1348804","236447","182346","66346","0","221620","18774","368241","29135","0","187","23","8","4","2","0","14","1","0","11","41","11","1","1","0","21","51","26","12","6","13","7","117","307527","63357","72772","46368"
"107044","7","19227323","0","0","4338741","6135220","2433107","1313525","2152345","261260","1128885","55319","3803584","1425320","313957","1049","67","56","28","43","6","156","0","0","104","289","45","1","38","10","38","356","47","104","14","94","12","843","442416","93536","99833","67269"
"107071","7","9832883","0","0","673360","3118141","429838","388443","1726066","219817","1341649","0","2215737","580383","0","581","41","11","11","42","4","87","0","0","19","173","60","0","17","0","39","196","44","19","4","77","17","465","414077","102569","28356","80940"
"107080","7","7551305","0","0","762867","3103949","720141","500120","2154732","268278","2741394","61137","1317418","322462","0","543","32","15","12","54","6","43","0","0","20","116","115","2","6","0","80","162","112","20","14","123","85","421","380643","79937","38454","157523"
"107141","7","4946933","0","0","1197924","4256287","525903","810675","1835406","97738","1068607","0","1367595","314870","114108","538","53","15","20","45","2","46","0","0","29","82","41","0","8","4","29","181","63","29","10","53","19","345","243813","72227","59041","73810"
"107318","7","1983794","0","0","131446","1737852","80247","316143","726589","0","167411","0","962829","0","0","302","24","2","8","21","0","35","0","0","3","44","6","0","0","0","16","90","33","3","1","6","2","143","229953","111613","15237","19406"
"107327","7","2924013","0","0","284392","1347717","145142","299405","1365340","0","490774","0","755023","0","0","277","17","3","7","34","0","31","0","0","5","62","23","0","0","0","26","92","39","5","2","23","10","182","309790","79999","30130","51996"
"107460","7","3189823","0","0","664276","2091349","132954","151200","682330","0","246928","0","797205","149507","0","319","37","4","5","18","0","31","0","0","17","65","12","0","5","0","21","95","31","17","6","17","6","194","337227","84287","70227","41911"
"107512","7","5406686","0","0","351750","1801402","246581","317134","1599082","73000","767155","33000","620605","417011","0","346","24","7","8","44","2","28","0","0","7","100","42","1","15","0","62","113","69","7","4","58","36","278","438561","56268","28532","98730"
"107521","7","1398523","0","0","294227","1048779","138366","194856","0","0","169799","0","585475","0","0","187","16","4","6","0","0","24","0","0","9","36","6","0","0","0","19","50","27","9","5","6","3","101","261129","109323","54937","31704"
"107549","7","1832865","0","0","634105","776652","347989","106843","37000","32000","137437","23380","477298","245064","0","207","9","9","3","1","1","20","0","0","16","42","7","1","10","0","20","43","20","16","7","18","8","119","321754","89410","111315","71251"
"107558","7","2173527","0","0","569028","1440455","306104","90000","1183778","29000","324227","0","332597","203998","0","190","22","9","2","37","1","12","0","0","16","47","15","0","8","0","78","83","139","16","27","23","38","169","269427","44832","70536","65478"
"107585","7","2777180","0","0","655188","1628792","262792","276760","74371","0","412221","47816","458444","125688","0","232","26","8","6","2","0","18","0","0","18","64","20","2","5","0","22","60","20","18","6","27","9","169","357287","58985","84291","75354"
"107600","7","2138240","0","0","82600","1193193","406759","317559","227595","45000","455509","0","970843","170269","0","203","17","9","8","6","1","32","0","0","3","48","17","0","6","0","65","73","98","3","4","23","31","147","297239","141219","11482","86990"
"107619","7","2786400","0","0","183527","1427504","724795","358479","114757","0","802639","0","1650067","0","0","326","20","14","9","3","0","39","0","0","26","70","34","0","0","0","26","85","32","26","10","34","13","215","278557","164962","18347","80240"
"107637","7","1229675","0","0","68047","1279494","210352","241398","475763","0","121222","42407","616419","135784","0","223","19","5","6","12","0","25","0","0","2","43","7","2","6","0","17","67","27","2","1","15","6","127","186944","93719","10345","45519"
"107664","7","8362890","96000","0","1592383","1017076","757773","592768","933277","0","1391800","0","4020619","0","0","877","10","19","14","20","0","112","2","0","29","176","32","0","0","0","11","175","11","31","2","32","2","414","315833","151845","63764","52563"
"107725","7","1801859","0","0","843919","983115","0","78283","0","0","439699","0","591308","0","0","174","13","0","3","0","0","21","0","0","24","40","21","0","0","0","19","37","17","24","11","21","10","122","327687","107538","153475","79964"
"107743","7","986580","0","0","965833","346800","169289","142409","121230","0","187215","0","184594","0","0","164","3","5","3","3","0","7","0","0","24","21","8","0","0","0","15","21","15","24","17","8","6","74","249256","46640","244014","47299"
"107840","7","238764","0","0","349999","219102","66150","42000","0","0","0","0","200920","0","0","49","3","2","1","0","0","9","0","0","18","6","0","0","0","0",,"15",,"18",,"0",,"39","312918","263329","458700","0"
"107877","7","1371946","0","0","135957","770984","232185","27143","18000","30000","209051","58660","221210","42048","0","138","14","7","1","1","1","11","0","0","5","29","10","3","2","0","43","35","51","5","7","15","22","84","472731","86567","46847","106734"
"107974","7","2214312","0","16221","177055","1348928","429161","227954","675410","0","209170","12800","454110","205911","0","211","18","10","6","18","0","21","0","1","8","53","12","1","8","0","21","73","30","9","4","21","9","156","275911","56590","24083","53315"
"107983","7","9267681","0","0","1223632","2503766","905292","409983","376412","105385","536613","0","1394549","400956","0","444","32","21","9","11","2","55","0","0","32","160","23","0","12","0","41","130","33","32","8","35","9","357","420538","68066","55524","42544"
"107992","7","1547174","0","0","347294","1391870","145551","198266","220203","0","326232","0","618536","248136","22209","168","21","3","6","4","0","24","0","0","13","35","14","0","9","1","10","58","17","13","4","24","7","130","179974","71955","40399","69396"
"108092","7","15100923","0","0","3545780","3356386","2380151","1292963","1597795","0","1743962","0","1766762","504890","0","846","29","49","25","35","0","65","0","0","81","239","65","0","15","0","27","203","23","81","9","80","9","603","414930","48549","97428","61792"
"108232","7","23219490","0","0","219695","12635318","17159362","2252570","6979000","0","1335595","308841","6370249","228000","1056383","2544","127","314","37","126","0","153","0","0","5","274","37","7","3","14","13","757","35","5","0","61","3","1097",,,,
"108250","7","795223","0","0","0","585438","0","44090","0","0","0","0","1059380","0","0","87","8","0","1","0","0","23","0","0","0","10","0","0","0","0","10","32","32","0","0","0","0","42",,,,
"108667","7","5349737","0","0","252337","1089301","475207","0","225154","0","247230","0","1227022","0","0","236","9","8","0","4","0","25","0","0","5","64","6","0","0","0","6","46","4","5","0","6","1","121","432906","99294","20419","20006"
"108807","7","11582806","0","0","1437874","2959443","1290500","590448","1109139","0","1677146","0","2377575","0","0","792","27","25","11","25","0","60","0","0","32","145","42","0","0","0","8","148","9","32","2","42","2","367","318623","65405","39553","46135"
"108852","7","630468","0","0","50716","795154","0","0","0","0","0","0","308675","24960","124352","77","10","0","0","0","0","9","0","0","1","8","0","0","1","4","29","19","69","1","4","5","18","33","211763","103682","17035","50151"
"108861","7","338895","0","0","0","262630","64612","0","0","0","96824","0","50429","0","0","25","3","1","0","0","0","1","0","0","0","6","2","0","0","0",,"5",,"0",,"2",,"13","359780","53541","0","102791"
"108870","7","901489","0","0","197354","4264043","829361","265289","1162129","0","150312","0","792131","95604","0","199","35","14","5","21","0","19","0","0","4","11","5","0","2","0",,"94",,"4",,"7",,"116","76252","67008","16693","20801"
"109040","7","4762570","0","0","402314","4439425","1911354","0","85218","0","0","0","2855965","82181","0","340","47","40","0","2","0","50","0","0","8","76","0","0","2","0",,"139",,"8",,"2",,"225",,,,
"109086","7","354234","0","283190","115250","2139810","344762","206124","1270901","0","125220","448373","588376","249388","0","236","20","5","2","31","0","21","0","6","2","6","4","11","7","0",,"79",,"8",,"22",,"115","37239","61860","41886","86517"
"109208","7","32332336","0","0","1884269","3314000","1935450","1587163","1278331","0","1417675","0","5785589","0","0","1358","27","32","23","25","0","128","0","0","42","388","30","0","0","0","9","235","5","42","1","30","1","695","439767","78694","25629","19282"
"109350","7","15004801","0","0","1755033","3702843","341676","1328656","55186","0","1522307","0","5154994","1091858","0","834","31","6","20","1","0","101","0","0","33","183","35","0","19","0","11","159","9","33","2","54","3","429","366624","125957","42882","63874"
"109651","7","8190631","0","0","567938","10073632","1425643","1572298","842650","0","483839","0","2305630","65011","1009289","661","93","15","20","19","0","45","0","0","12","100","12","0","1","18","39","192","75","12","5","31","12","335","230475","64882","15981","43844"
"109785","7","37035867","0","0","0","25938723","2460226","2015604","947187","582703","1944169","0","14550038","2128315","203101","2047","357","47","41","12","7","354","0","0","0","433","57","0","58","6","36","818","67","0","0","121","10","1372","337943","138086","0","39014"
"109819","7","21635708","0","0","962075","2634205","708566","0","1151065","68473","1671345","0","4224693","0","0","715","27","15","0","18","1","91","0","0","20","249","46","0","0","0","11","152","6","20","1","46","2","467","464259","92124","20644","35864"
"109907","7","2758235","0","0","278052","1561117","171126","257220","0","0","400759","0","1007319","0","0","216","17","4","4","0","0","22","0","0","6","37","10","0","0","0","7","47","9","6","1","10","2","100","284154","103777","28645","41286"
"110060","7","221520","0","0","69096","42900","51600","0","0","0","18000","0","30600","27600","0","58","1","2","0","0","0","1","0","0","2","6","1","0","1","0","17","4","11","2","6","2","6","14","181621","25091","56651","37387"
