UNITID,carnegie_basic,carnegie_ug_program,carnegie_grad_program,carnegie_ug_profile,carnegie_enroll_profile,carnegie_size_setting,carnegie_classification2000
366155,-3,-3,-3,-3,-3,-3,-3
366191,-3,-3,-3,-3,-3,-3,-3
366252,23,2,-1,9,2,12,33
366261,9,1,-1,4,1,1,40
366270,10,1,-1,4,1,1,40
366289,-3,-3,-3,-3,-3,-3,-3
366340,33,1,-1,2,1,1,60
366368,30,-2,-2,-2,7,-2,56
366395,5,1,-1,3,1,5,40
366401,5,1,-1,1,1,4,40
366438,-3,-3,-3,-3,-3,-3,-3
366447,1,1,-1,2,1,2,-3
366465,2,1,-1,2,1,2,-3
366535,14,2,-1,9,2,6,40
366544,10,1,-1,4,1,2,40
366553,23,2,-1,9,2,9,40
366571,-3,-3,-3,-3,-3,-3,-3
366580,28,-2,-2,-2,2,-2,40
366605,26,-2,-2,-2,7,-2,53
366623,-3,-3,-3,-3,-3,-3,-3
366632,-3,-3,-3,-3,-3,-3,-3
366650,28,-2,-2,-2,2,-2,54
366678,10,1,-1,3,1,2,40
366696,10,1,-1,3,1,2,40
366711,19,7,4,8,3,12,21
366748,20,9,12,6,6,6,59
366793,24,-2,-2,-2,6,-2,51
366960,10,1,-1,4,1,2,-3
367024,23,2,-1,9,2,6,40
367051,-3,-3,-3,-3,-3,-3,-3
367088,-3,-3,-3,-3,-3,-3,-3
367097,10,0,-1,4,3,1,-3
367103,-3,-3,-3,-3,-3,-3,-3
367112,10,1,-1,3,1,2,-3
367130,-3,-3,-3,-3,-3,-3,-3
367158,-3,-3,-3,-3,-3,-3,-3
367194,30,-2,-2,-2,2,-2,40
367316,10,1,-1,4,1,1,-3
367334,-3,-3,-3,-3,-3,-3,-3
367361,-3,-3,-3,-3,-3,-3,-3
367398,-3,-3,-3,-3,-3,-3,-3
367431,-3,-3,-3,-3,-3,-3,-3
367459,3,1,-1,1,1,3,40
367662,-3,-3,-3,-3,-3,-3,-3
367839,29,-2,-2,-2,4,-2,59
367875,-3,-3,-3,-3,-3,-3,-3
367884,20,13,7,6,3,9,32
367909,23,2,3,6,3,6,33
367936,17,5,12,6,6,9,59
367954,26,-2,-2,-2,7,-2,-3
367972,-3,-3,-3,-3,-3,-3,-3
367981,-3,-3,-3,-3,-3,-3,-3
368036,10,0,-1,4,3,1,-3
368230,-3,-3,-3,-3,-3,-3,-3
368364,-3,-3,-3,-3,-3,-3,-3
368407,-3,-3,-3,-3,-3,-3,-3
368443,10,1,-1,3,1,2,40
368452,30,-2,-2,-2,2,-2,40
368540,-3,-3,-3,-3,-3,-3,-3
368601,23,2,-1,9,2,9,40
368629,10,1,-1,4,1,2,-3
368647,-3,-3,-3,-3,-3,-3,-3
368771,-3,-3,-3,-3,-3,-3,-3
368780,9,1,-1,4,1,1,-3
368805,10,1,-1,4,1,2,40
368832,-3,-3,-3,-3,-3,-3,-3
368911,1,1,-1,2,1,2,-3
369002,31,-2,-2,-2,7,-2,57
369084,28,-2,-2,-2,2,-2,54
369109,-3,-3,-3,-3,-3,-3,-3
369400,-3,-3,-3,-3,-3,-3,-3
369419,-3,-3,-3,-3,-3,-3,-3
369446,-3,-3,-3,-3,-3,-3,-3
369455,10,1,-1,4,1,1,-3
369516,10,1,-1,4,1,1,-3
369659,26,-2,-2,-2,7,-2,53
369668,-3,-3,-3,-3,-3,-3,-3
369686,-3,-3,-3,-3,-3,-3,-3
369695,-3,-3,-3,-3,-3,-3,-3
369783,-3,-3,-3,-3,-3,-3,-3
369792,-3,-3,-3,-3,-3,-3,-3
369817,24,-2,-2,-2,7,-2,-3
369862,10,1,-1,3,1,1,-3
369905,23,2,-1,5,2,6,-3
369950,-3,-3,-3,-3,-3,-3,-3
371034,-3,-3,-3,-3,-3,-3,-3
371052,10,1,-1,3,1,1,-3
371140,-3,-3,-3,-3,-3,-3,-3
371265,-3,-3,-3,-3,-3,-3,40
371690,-3,-3,-3,-3,-3,-3,-3
371760,10,1,-1,3,1,2,40
371779,10,1,-1,3,1,2,40
371830,-3,-3,-3,-3,-3,-3,-3
371928,-3,-3,-3,-3,-3,-3,-3
371964,-3,-3,-3,-3,-3,-3,-3
371982,-3,-3,-3,-3,-3,-3,-3
372000,-3,-3,-3,-3,-3,-3,-3
372028,-3,-3,-3,-3,-3,-3,-3
372037,10,1,-1,4,1,2,40
372073,10,1,-1,4,1,1,40
372082,-3,-3,-3,-3,-3,-3,-3
372213,17,2,18,9,4,15,-3
372222,18,16,10,9,4,12,-3
372240,-3,-3,-3,-3,-3,-3,-3
372329,10,1,-1,4,1,1,40
372356,-3,-3,-3,-3,-3,-3,-3
372462,-3,-3,-3,-3,-3,-3,-3
372578,28,-2,-2,-2,2,-2,54
372718,-3,-3,-3,-3,-3,-3,-3
372772,10,1,-1,4,1,2,-3
372921,10,0,-1,4,3,1,-3
372958,23,2,-1,9,2,6,-3
373058,10,1,-1,4,1,2,-3
373085,10,1,-1,4,1,1,-3
373216,-3,-3,-3,-3,-3,-3,-3
373456,-3,-3,-3,-3,-3,-3,-3
373526,-3,-3,-3,-3,-3,-3,-3
373605,-3,-3,-3,-3,-3,-3,-3
373678,-3,-3,-3,-3,-3,-3,-3
373696,-3,-3,-3,-3,-3,-3,-3
373711,-3,-3,-3,-3,-3,-3,-3
373784,-3,-3,-3,-3,-3,-3,-3
373827,32,-2,-2,-2,2,-2,40
373890,-3,-3,-3,-3,-3,-3,-3
374024,26,-2,-2,-2,7,-2,59
374316,-3,-3,-3,-3,-3,-3,-3
374343,-3,-3,-3,-3,-3,-3,-3
374440,-3,-3,-3,-3,-3,-3,-3
374574,-3,-3,-3,-3,-3,-3,-3
374592,-3,-3,-3,-3,-3,-3,-3
374875,10,1,-1,4,1,2,40
374927,-3,-3,-3,-3,-3,-3,-3
374972,14,2,-1,6,2,9,40
374990,-3,-3,-3,-3,-3,-3,-3
375106,-3,-3,-3,-3,-3,-3,-3
375230,24,-2,-2,-2,2,-2,51
375300,-3,-3,-3,-3,-3,-3,-3
375319,-3,-3,-3,-3,-3,-3,-3
375373,-3,-3,-3,-3,-3,-3,-3
375407,-3,-3,-3,-3,-3,-3,-3
375416,10,1,-1,4,1,2,40
375489,10,1,-1,4,1,2,40
375540,-3,-3,-3,-3,-3,-3,-3
375568,-3,-3,-3,-3,-3,-3,-3
375647,-3,-3,-3,-3,-3,-3,-3
375656,-3,-3,-3,-3,-3,-3,-3
375683,-3,-3,-3,-3,-3,-3,-3
375692,-3,-3,-3,-3,-3,-3,-3
375708,-3,-3,-3,-3,-3,-3,-3
375717,-3,-3,-3,-3,-3,-3,-3
375726,-3,-3,-3,-3,-3,-3,-3
375735,-3,-3,-3,-3,-3,-3,-3
375744,-3,-3,-3,-3,-3,-3,-3
375753,-3,-3,-3,-3,-3,-3,-3
375762,-3,-3,-3,-3,-3,-3,-3
375841,10,1,-1,4,1,2,-3
375939,-3,-3,-3,-3,-3,-3,-3
375966,-3,-3,-3,-3,-3,-3,-3
375984,-3,-3,-3,-3,-3,-3,-3
376136,10,1,-1,4,1,2,40
376224,9,1,-1,3,1,2,-3
376242,-3,-3,-3,-3,-3,-3,-3
376288,-3,-3,-3,-3,-3,-3,-3
376321,10,1,-1,4,1,2,-3
376330,-3,-3,-3,-3,-3,-3,-3
376385,9,1,-1,4,1,2,-3
376446,-3,-3,-3,-3,-3,-3,-3
376631,-3,-3,-3,-3,-3,-3,-3
376668,-3,-3,-3,-3,-3,-3,-3
376677,-3,-3,-3,-3,-3,-3,-3
376695,1,1,-1,3,1,2,40
376950,-3,-3,-3,-3,-3,-3,-3
376987,-3,-3,-3,-3,-3,-3,-3
377069,10,1,-1,3,1,2,40
377111,10,1,-1,4,1,2,-3
377193,-3,-3,-3,-3,-3,-3,-3
377218,-3,-3,-3,-3,-3,-3,-3
377272,-3,-3,-3,-3,-3,-3,-3
377281,-3,-3,-3,-3,-3,-3,-3
377315,-3,-3,-3,-3,-3,-3,-3
377342,10,0,-1,4,3,1,-3
377449,10,1,-1,4,1,1,-3
377458,10,1,-1,4,1,1,-3
377485,-3,-3,-3,-3,-3,-3,-3
377546,30,-2,-2,-2,2,-2,56
377555,19,10,9,8,4,9,-3
377564,19,7,8,6,4,9,-3
377643,-3,-3,-3,-3,-3,-3,-3
377652,10,1,-1,4,1,1,-3
377661,10,1,-1,4,1,1,40
377670,10,0,-1,4,3,1,-3
377722,-3,-3,-3,-3,-3,-3,-3
377759,-3,-3,-3,-3,-3,-3,-3
378105,-3,-3,-3,-3,-3,-3,-3
378406,28,-2,-2,-2,2,-2,40
378576,26,-2,-2,-2,6,-2,53
378886,-3,-3,-3,-3,-3,-3,-3
378956,-3,-3,-3,-3,-3,-3,-3
379029,10,1,-1,4,1,2,-3
379135,-3,-3,-3,-3,-3,-3,-3
379621,-3,-3,-3,-3,-3,-3,-3
379746,-3,-3,-3,-3,-3,-3,-3
379782,14,1,-1,4,1,1,40
380067,-3,-3,-3,-3,-3,-3,-3
380094,10,1,-1,4,1,2,-3
380359,33,1,-1,2,1,1,60
380368,33,1,-1,2,1,2,60
380377,33,2,-1,6,2,6,60
380401,-3,-3,-3,-3,-3,-3,-3
380438,10,1,-1,2,1,1,40
380456,-3,-3,-3,-3,-3,-3,-3
380465,18,16,10,9,5,12,-3
380474,-3,-3,-3,-3,-3,-3,-3
381255,-3,-3,-3,-3,-3,-3,-3
381282,-3,-3,-3,-3,-3,-3,-3
381325,-3,-3,-3,-3,-3,-3,-3
381334,-3,-3,-3,-3,-3,-3,-3
381352,26,-2,-2,-2,6,-2,-3
381361,-3,-3,-3,-3,-3,-3,-3
381370,-3,-3,-3,-3,-3,-3,-3
381404,-3,-3,-3,-3,-3,-3,-3
381459,24,-2,-2,-2,7,-2,-3
381486,-3,-3,-3,-3,-3,-3,-3
381529,-3,-3,-3,-3,-3,-3,-3
381617,23,2,-1,6,3,9,33
381635,-3,-3,-3,-3,-3,-3,-3
381644,-3,-3,-3,-3,-3,-3,-3
381699,-3,-3,-3,-3,-3,-3,-3
381705,-3,-3,-3,-3,-3,-3,-3
381732,10,1,-1,3,1,1,-3
381741,23,2,-1,9,2,6,59
381750,-3,-3,-3,-3,-3,-3,-3
381787,22,15,-1,6,2,6,40
381866,-3,-3,-3,-3,-3,-3,-3
381909,23,2,-1,9,2,9,54
381945,9,1,-1,4,1,1,-3
382063,29,-2,-2,-2,6,-2,-3
382258,-3,-3,-3,-3,-3,-3,-3
382267,-3,-3,-3,-3,-3,-3,-3
382276,-3,-3,-3,-3,-3,-3,-3
382416,-3,-3,-3,-3,-3,-3,-3
382461,-3,-3,-3,-3,-3,-3,-3
382504,10,1,-1,4,1,2,-3
382771,10,1,-1,3,1,2,40
382780,-3,-3,-3,-3,-3,-3,-3
382896,10,0,-1,4,3,1,-3
382902,-3,-3,-3,-3,-3,-3,-3
382911,1,1,-1,3,1,1,-3
382957,10,0,-1,4,3,1,-3
383020,26,-2,-2,-2,7,-2,53
383084,-3,-3,-3,-3,-3,-3,-3
383163,-3,-3,-3,-3,-3,-3,-3
383172,-3,-3,-3,-3,-3,-3,-3
383190,11,1,-1,2,1,3,40
383251,-3,-3,-3,-3,-3,-3,-3
383279,-3,-3,-3,-3,-3,-3,-3
383297,-3,-3,-3,-3,-3,-3,-3
383312,-3,-3,-3,-3,-3,-3,-3
383330,-3,-3,-3,-3,-3,-3,-3
383367,-3,-3,-3,-3,-3,-3,-3
383400,-3,-3,-3,-3,-3,-3,-3
383464,-3,-3,-3,-3,-3,-3,-3
383507,-3,-3,-3,-3,-3,-3,-3
383525,-3,-3,-3,-3,-3,-3,-3
383765,-3,-3,-3,-3,-3,-3,-3
383792,-3,-3,-3,-3,-3,-3,-3
383899,-3,-3,-3,-3,-3,-3,-3
383950,10,1,-1,4,1,1,40
383996,11,1,-1,1,1,1,40
384209,10,1,-1,4,1,2,40
384254,21,6,-1,9,2,8,31
384306,26,-2,-2,-2,7,-2,53
384333,7,1,-1,1,1,3,40
384342,3,1,-1,2,1,3,40
384412,29,-2,-2,-2,2,-2,32
384421,24,-2,-2,-2,3,-2,51
385008,-3,-3,-3,-3,-3,-3,-3
385132,-3,-3,-3,-3,-3,-3,-3
385503,10,1,-1,4,1,1,-3
385549,-3,-3,-3,-3,-3,-3,-3
385619,22,17,7,9,3,6,40
386153,-3,-3,-3,-3,-3,-3,-3
386472,23,2,-1,5,2,6,40
387660,-3,-3,-3,-3,-3,-3,-3
387819,-3,-3,-3,-3,-3,-3,-3
387925,10,1,-1,4,1,1,40
388043,10,1,-1,3,1,2,40
388520,24,-2,-2,-2,2,-2,40
388663,-3,-3,-3,-3,-3,-3,-3
389727,10,1,-1,3,1,2,-3
389860,-3,-3,-3,-3,-3,-3,-3
390701,23,2,7,5,3,12,22
390905,-3,-3,-3,-3,-3,-3,-3
391005,-3,-3,-3,-3,-3,-3,-3
391333,-3,-3,-3,-3,-3,-3,-3
391546,-3,-3,-3,-3,-3,-3,-3
391564,-3,-3,-3,-3,-3,-3,-3
391582,10,1,-1,2,1,1,-3
391759,-3,-3,-3,-3,-3,-3,-3
391810,-3,-3,-3,-3,-3,-3,-3
392257,10,1,-1,4,1,1,-3
392354,-3,-3,-3,-3,-3,-3,-3
392415,-3,-3,-3,-3,-3,-3,-3
392798,-3,-3,-3,-3,-3,-3,-3
392840,30,-2,-2,-2,2,-2,40
393180,9,0,-1,4,3,2,-3
393524,-3,-3,-3,-3,-3,-3,-3
393649,-3,-3,-3,-3,-3,-3,-3
393861,-3,-3,-3,-3,-3,-3,-3
393977,-3,-3,-3,-3,-3,-3,-3
395195,-3,-3,-3,-3,-3,-3,-3
395362,4,1,-1,1,1,2,-3
395690,-3,-3,-3,-3,-3,-3,-3
397270,-3,-3,-3,-3,-3,-3,-3
397942,-3,-3,-3,-3,-3,-3,-3
398130,22,15,-1,5,2,6,-3
398574,10,0,-1,4,3,3,-3
399212,5,1,-1,1,1,4,-3
399869,22,15,-1,9,2,6,54
399911,21,3,1,12,3,8,-3
400080,-3,-3,-3,-3,-3,-3,-3
400187,-3,-3,-3,-3,-3,-3,-3
401223,24,-2,-2,-2,6,-2,-3
401250,26,-2,-2,-2,7,-2,53
401339,-3,-3,-3,-3,-3,-3,-3
401481,-3,-3,-3,-3,-3,-3,-3
401764,-3,-3,-3,-3,-3,-3,-3
402563,-3,-3,-3,-3,-3,-3,-3
402615,20,16,10,6,3,6,55
402776,30,-2,-2,-2,2,-2,40
402800,-3,-3,-3,-3,-3,-3,-3
402828,31,-2,-2,-2,7,-2,-3
403399,-3,-3,-3,-3,-3,-3,-3
403414,-3,-3,-3,-3,-3,-3,-3
403469,3,1,-1,1,1,2,40
403478,2,1,-1,2,1,2,40
403487,3,1,-1,1,1,3,40
404037,-3,-3,-3,-3,-3,-3,-3
404055,10,1,-1,4,1,1,40
404073,23,2,-1,5,3,9,55
404082,23,2,-1,5,3,12,33
404222,26,-2,-2,-2,7,-2,53
404338,29,-2,-2,-2,5,-2,55
404365,10,1,-1,4,1,2,40
404374,10,1,-1,4,1,2,-3
404383,10,1,-1,4,1,2,40
404426,2,1,-1,1,1,3,40
404480,-3,-3,-3,-3,-3,-3,-3
404499,10,1,-1,4,1,2,-3
404505,10,0,-1,4,3,2,40
404514,10,0,-1,4,3,2,-3
404648,23,2,-1,5,3,9,55
404684,-3,-3,-3,-3,-3,-3,-3
404718,-3,-3,-3,-3,-3,-3,-3
404806,26,-2,-2,-2,2,-2,-3
404912,10,1,-1,4,1,2,-3
404921,10,1,-1,4,1,2,-3
404994,10,1,-1,4,1,3,-3
405012,-3,-3,-3,-3,-3,-3,-3
405021,-3,-3,-3,-3,-3,-3,-3
405058,24,-2,-2,-2,3,-2,51
405076,-3,-3,-3,-3,-3,-3,-3
405748,-3,-3,-3,-3,-3,-3,-3
405854,24,-2,-2,-2,2,-2,51
405872,4,1,-1,2,1,3,40
405979,18,17,7,9,5,9,-3
405988,18,16,9,9,5,9,-3
405997,18,17,10,9,4,12,-3
406006,18,16,10,9,4,9,-3
406015,18,16,7,9,4,15,-3
406024,10,1,-1,3,1,1,-3
406033,10,1,-1,3,1,2,-3
406051,-3,-3,-3,-3,-3,-3,-3
406149,-3,-3,-3,-3,-3,-3,-3
406194,22,15,-1,9,2,6,-3
406200,9,1,-1,4,1,2,-3
406219,10,1,-1,3,1,1,40
406325,-3,-3,-3,-3,-3,-3,-3
406361,-3,-3,-3,-3,-3,-3,-3
406413,-3,-3,-3,-3,-3,-3,-3
406422,-3,-3,-3,-3,-3,-3,-3
406486,-3,-3,-3,-3,-3,-3,-3
406495,-3,-3,-3,-3,-3,-3,-3
406547,23,2,-1,5,2,6,-3
407009,-3,-3,-3,-3,-3,-3,-3
407054,-3,-3,-3,-3,-3,-3,-3
407063,28,-2,-2,-2,2,-2,54
407090,-3,-3,-3,-3,-3,-3,-3
407142,-3,-3,-3,-3,-3,-3,-3
407151,-3,-3,-3,-3,-3,-3,-3
407179,-3,-3,-3,-3,-3,-3,-3
407285,23,2,-1,5,2,6,40
407319,28,-2,-2,-2,2,-2,40
407328,10,0,-1,3,3,1,-3
407355,-3,-3,-3,-3,-3,-3,-3
407391,-3,-3,-3,-3,-3,-3,-3
407407,-3,-3,-3,-3,-3,-3,-3
407425,-3,-3,-3,-3,-3,-3,-3
407434,-3,-3,-3,-3,-3,-3,-3
407452,-3,-3,-3,-3,-3,-3,-3
407461,-3,-3,-3,-3,-3,-3,-3
407470,-3,-3,-3,-3,-3,-3,-3
407489,-3,-3,-3,-3,-3,-3,-3
407504,-3,-3,-3,-3,-3,-3,-3
407513,-3,-3,-3,-3,-3,-3,-3
407522,-3,-3,-3,-3,-3,-3,-3
407568,-3,-3,-3,-3,-3,-3,-3
407577,-3,-3,-3,-3,-3,-3,-3
407595,-3,-3,-3,-3,-3,-3,-3
407601,-3,-3,-3,-3,-3,-3,-3
407629,25,-2,-2,-2,7,-2,52
407683,-3,-3,-3,-3,-3,-3,-3
407708,-3,-3,-3,-3,-3,-3,-3
407726,-3,-3,-3,-3,-3,-3,-3
407735,-3,-3,-3,-3,-3,-3,-3
407832,-3,-3,-3,-3,-3,-3,-3
408039,14,1,-1,4,1,2,40
408066,-3,-3,-3,-3,-3,-3,-3
408163,-3,-3,-3,-3,-3,-3,-3
408312,10,1,-1,4,1,1,-3
408385,-3,-3,-3,-3,-3,-3,-3
408394,1,1,-1,2,1,2,-3
408729,-3,-3,-3,-3,-3,-3,-3
408844,14,1,-1,3,1,3,40
408862,-3,-3,-3,-3,-3,-3,-3
409032,-3,-3,-3,-3,-3,-3,-3
409069,28,-2,-2,-2,2,-2,40
409120,-3,-3,-3,-3,-3,-3,-3
409166,-3,-3,-3,-3,-3,-3,-3
409193,-3,-3,-3,-3,-3,-3,-3
409254,32,-2,-2,-2,7,-2,-3
409315,12,2,-1,5,2,15,40
409379,-3,-3,-3,-3,-3,-3,-3
409537,-3,-3,-3,-3,-3,-3,-3
409591,-3,-3,-3,-3,-3,-3,-3
409616,31,-2,-2,-2,7,-2,-3
409670,10,1,-1,4,1,2,-3
409698,20,7,5,11,3,14,31
409829,26,-2,-2,-2,2,-2,40
409838,23,2,-1,5,2,6,40
409874,10,1,-1,3,1,2,40
410070,10,1,-1,4,1,2,-3
410256,-3,-3,-3,-3,-3,-3,-3
410283,10,1,-1,4,1,2,40
410496,10,1,-1,3,1,1,-3
410502,30,-2,-2,-2,2,-2,40
410520,10,1,-1,3,1,1,-3
410788,-3,-3,-3,-3,-3,-3,-3
410797,-3,-3,-3,-3,-3,-3,-3
410964,-3,-3,-3,-3,-3,-3,-3
411055,-3,-3,-3,-3,-3,-3,-3
411374,-3,-3,-3,-3,-3,-3,-3
411684,-3,-3,-3,-3,-3,-3,-3
411754,-3,-3,-3,-3,-3,-3,-3
412003,10,1,-1,4,1,1,-3
412173,-3,-3,-3,-3,-3,-3,-3
412535,-3,-3,-3,-3,-3,-3,-3
412544,-3,-3,-3,-3,-3,-3,-3
412599,14,2,-1,9,2,9,-3
412650,-3,-3,-3,-3,-3,-3,-3
413176,-3,-3,-3,-3,-3,-3,-3
413343,-3,-3,-3,-3,-3,-3,-3
413413,17,14,18,5,6,15,59
413617,33,1,-1,2,1,1,60
413626,33,1,-1,3,1,1,60
413635,-3,-3,-3,-3,-3,-3,40
413644,26,-2,-2,-2,7,-2,-3
413680,-3,-3,-3,-3,-3,-3,-3
413778,-3,-3,-3,-3,-3,-3,-3
413802,8,1,-1,3,1,2,-3
413820,-3,-3,-3,-3,-3,-3,-3
413839,28,-2,-2,-2,2,-2,40
413848,23,2,-1,6,2,6,40
413857,28,-2,-2,-2,2,-2,40
413866,28,-2,-2,-2,2,-2,40
413884,28,-2,-2,-2,2,-2,40
413945,-3,-3,-3,-3,-3,-3,-3
413972,-3,-3,-3,-3,-3,-3,-3
414054,-3,-3,-3,-3,-3,-3,-3
414063,-3,-3,-3,-3,-3,-3,-3
414124,-3,-3,-3,-3,-3,-3,-3
414160,23,2,-1,5,3,9,55
414452,-3,-3,-3,-3,-3,-3,-3
414461,10,1,-1,3,1,3,-3
414489,-3,-3,-3,-3,-3,-3,-3
414531,28,-2,-2,-2,2,-2,40
414540,-3,-3,-3,-3,-3,-3,-3
414559,-3,-3,-3,-3,-3,-3,-3
414568,28,-2,-2,-2,2,-2,40
414586,28,-2,-2,-2,2,-2,40
414595,26,-2,-2,-2,6,-2,-3
414708,18,16,10,5,4,12,-3
414823,23,2,-1,9,2,10,59
414841,10,1,-1,3,1,1,40
414869,-3,-3,-3,-3,-3,-3,-3
414878,22,16,3,6,3,6,-3
414911,2,1,-1,2,1,2,40
414939,-3,-3,-3,-3,-3,-3,-3
414966,24,-2,-2,-2,7,-2,51
415039,-3,-3,-3,-3,-3,-3,-3
415057,-3,-3,-3,-3,-3,-3,-3
415729,-3,-3,-3,-3,-3,-3,-3
415774,-3,-3,-3,-3,-3,-3,-3
415987,-3,-3,-3,-3,-3,-3,-3
416458,-3,-3,-3,-3,-3,-3,-3
416670,-3,-3,-3,-3,-3,-3,-3
416801,26,-2,-2,-2,2,-2,-3
416962,18,16,9,9,5,12,-3
416971,-3,-3,-3,-3,-3,-3,-3
416980,-3,-3,-3,-3,-3,-3,-3
417008,-3,-3,-3,-3,-3,-3,-3
417062,-3,-3,-3,-3,-3,-3,-3
417105,-3,-3,-3,-3,-3,-3,-3
417123,-3,-3,-3,-3,-3,-3,-3
417132,-3,-3,-3,-3,-3,-3,-3
417178,-3,-3,-3,-3,-3,-3,-3
417187,-3,-3,-3,-3,-3,-3,-3
417248,-3,-3,-3,-3,-3,-3,-3
417257,-3,-3,-3,-3,-3,-3,-3
417275,-3,-3,-3,-3,-3,-3,-3
417318,10,1,-1,4,1,1,-3
417327,9,1,-1,4,1,1,-3
417345,-3,-3,-3,-3,-3,-3,-3
417381,-3,-3,-3,-3,-3,-3,-3
417406,-3,-3,-3,-3,-3,-3,-3
417442,-3,-3,-3,-3,-3,-3,-3
417503,-3,-3,-3,-3,-3,-3,-3
417549,10,0,-1,4,3,1,40
417576,-3,-3,-3,-3,-3,-3,-3
417600,-3,-3,-3,-3,-3,-3,-3
417628,-3,-3,-3,-3,-3,-3,-3
417637,-3,-3,-3,-3,-3,-3,-3
417646,-3,-3,-3,-3,-3,-3,-3
417655,-3,-3,-3,-3,-3,-3,-3
417673,-3,-3,-3,-3,-3,-3,-3
417682,-3,-3,-3,-3,-3,-3,-3
417716,-3,-3,-3,-3,-3,-3,-3
417725,-3,-3,-3,-3,-3,-3,-3
417734,9,1,-1,1,1,1,-3
417752,24,-2,-2,-2,2,-2,51
417789,-3,-3,-3,-3,-3,-3,-3
417798,-3,-3,-3,-3,-3,-3,-3
417804,-3,-3,-3,-3,-3,-3,-3
417831,-3,-3,-3,-3,-3,-3,-3
417840,-3,-3,-3,-3,-3,-3,-3
417868,-3,-3,-3,-3,-3,-3,-3
417886,-3,-3,-3,-3,-3,-3,-3
417901,-3,-3,-3,-3,-3,-3,-3
417910,-3,-3,-3,-3,-3,-3,-3
417947,-3,-3,-3,-3,-3,-3,-3
417983,-3,-3,-3,-3,-3,-3,-3
417992,-3,-3,-3,-3,-3,-3,-3
418001,-3,-3,-3,-3,-3,-3,-3
418010,-3,-3,-3,-3,-3,-3,-3
418029,-3,-3,-3,-3,-3,-3,-3
418038,-3,-3,-3,-3,-3,-3,-3
418056,-3,-3,-3,-3,-3,-3,-3
418065,-3,-3,-3,-3,-3,-3,-3
418083,-3,-3,-3,-3,-3,-3,-3
418126,26,-2,-2,-2,3,-2,40
418171,-3,-3,-3,-3,-3,-3,-3
418199,-3,-3,-3,-3,-3,-3,-3
418205,-3,-3,-3,-3,-3,-3,-3
418223,-3,-3,-3,-3,-3,-3,-3
418250,-3,-3,-3,-3,-3,-3,-3
418269,-3,-3,-3,-3,-3,-3,-3
418278,-3,-3,-3,-3,-3,-3,-3
418287,-3,-3,-3,-3,-3,-3,-3
418296,-3,-3,-3,-3,-3,-3,-3
418302,-3,-3,-3,-3,-3,-3,-3
418320,-3,-3,-3,-3,-3,-3,-3
418339,-3,-3,-3,-3,-3,-3,-3
418348,-3,-3,-3,-3,-3,-3,-3
418357,-3,-3,-3,-3,-3,-3,-3
418384,-3,-3,-3,-3,-3,-3,-3
418409,-3,-3,-3,-3,-3,-3,-3
418427,-3,-3,-3,-3,-3,-3,-3
418445,-3,-3,-3,-3,-3,-3,-3
418454,-3,-3,-3,-3,-3,-3,-3
418481,-3,-3,-3,-3,-3,-3,-3
418506,-3,-3,-3,-3,-3,-3,-3
418515,-3,-3,-3,-3,-3,-3,-3
418524,-3,-3,-3,-3,-3,-3,-3
418533,-3,-3,-3,-3,-3,-3,-3
418542,-3,-3,-3,-3,-3,-3,-3
418560,-3,-3,-3,-3,-3,-3,-3
418588,-3,-3,-3,-3,-3,-3,-3
418603,-3,-3,-3,-3,-3,-3,-3
418612,-3,-3,-3,-3,-3,-3,-3
418658,-3,-3,-3,-3,-3,-3,-3
418676,-3,-3,-3,-3,-3,-3,-3
418700,-3,-3,-3,-3,-3,-3,-3
418755,-3,-3,-3,-3,-3,-3,-3
418764,-3,-3,-3,-3,-3,-3,-3
418773,-3,-3,-3,-3,-3,-3,-3
418782,-3,-3,-3,-3,-3,-3,-3
418870,10,1,-1,4,1,2,40
418889,10,1,-1,2,1,1,40
418913,-3,-3,-3,-3,-3,-3,-3
418968,-3,-3,-3,-3,-3,-3,-3
419031,-3,-3,-3,-3,-3,-3,-3
419095,-3,-3,-3,-3,-3,-3,-3
419147,-3,-3,-3,-3,-3,-3,-3
419156,-3,-3,-3,-3,-3,-3,-3
419183,-3,-3,-3,-3,-3,-3,-3
419217,-3,-3,-3,-3,-3,-3,-3
419226,-3,-3,-3,-3,-3,-3,-3
419235,-3,-3,-3,-3,-3,-3,-3
419244,-3,-3,-3,-3,-3,-3,-3
419253,-3,-3,-3,-3,-3,-3,-3
419262,-3,-3,-3,-3,-3,-3,-3
419271,-3,-3,-3,-3,-3,-3,-3
419280,-3,-3,-3,-3,-3,-3,-3
419314,-3,-3,-3,-3,-3,-3,-3
419332,-3,-3,-3,-3,-3,-3,-3
419341,10,1,-1,4,1,1,40
419411,-3,-3,-3,-3,-3,-3,-3
419420,-3,-3,-3,-3,-3,-3,-3
419457,26,-2,-2,-2,6,-2,59
419484,-3,-3,-3,-3,-3,-3,-3
419509,18,16,10,9,4,12,-3
419633,-3,-3,-3,-3,-3,-3,-3
419660,-3,-3,-3,-3,-3,-3,-3
419703,-3,-3,-3,-3,-3,-3,-3
419712,-3,-3,-3,-3,-3,-3,-3
419721,-3,-3,-3,-3,-3,-3,-3
420006,23,2,2,5,3,6,33
420024,10,1,-1,4,1,1,-3
420042,19,16,9,9,4,6,-3
420103,10,1,-1,4,1,1,40
